genes	logFC	logCPM	F	PValue	FDR	DE
ENSMUSG00000014905	Dnajb9	-0.116230875918946	3.5352734275645	2.27528350947046	0.137146109917622	0.550835887320788	NS
ENSMUSG00000038236	Hoxa7	-0.181406678743817	5.59587033371399	2.29283326844506	0.137254819428915	0.551162167210346	NS
ENSMUSG00000105238	Gm44357	0.5235749712944	-0.812142562165815	2.27437542148092	0.137327518360759	0.551340530925409	NS
ENSMUSG00000046798	Cldn12	-0.0928333986205571	4.38000314550531	2.27282665578418	0.137354200656225	0.551340530925409	NS
ENSMUSG00000078252	Krtap17-1	-0.890701684082825	-0.796196527244727	2.2868415461612	0.137424730102809	0.551458206760589	NS
ENSMUSG00000021116	Eif2s1	-0.0666133344386103	9.10633569971179	2.27183266983052	0.137438492363819	0.551458206760589	NS
ENSMUSG00000035246	Pcyt1b	0.34447177765682	1.18613339413636	2.27147353960148	0.137468961832813	0.551470168424293	NS
ENSMUSG00000034898	Filip1	1.15664084718413	-1.63764296981591	2.27848586589908	0.137566113367629	0.551672717705871	NS
ENSMUSG00000075033	Nxpe3	-0.268862246464205	0.897111750288415	2.27023090832734	0.137574449540548	0.551672717705871	NS
ENSMUSG00000050323	Ndufaf6	0.0658913118257097	5.73771745700915	2.26935557573937	0.137648812870707	0.551860608275803	NS
ENSMUSG00000039270	Megf9	0.153323010816273	3.05978470618759	2.26844021064849	0.137726626538545	0.552062254069187	NS
ENSMUSG00000040957	Cables1	0.18552307427801	2.56885904281026	2.26782993874388	0.137778532820729	0.552147150988084	NS
ENSMUSG00000037692	Ahdc1	0.126183166844636	3.10634397920589	2.26746919119278	0.137809226540708	0.552147150988084	NS
ENSMUSG00000046432	Bex3	0.0579788161099493	9.67224339422967	2.26722071405921	0.137830372452813	0.552147150988084	NS
ENSMUSG00000030522	Mtmr10	-0.166134523086806	2.77889072232549	2.26506197251809	0.138014242760459	0.552773355611966	NS
ENSMUSG00000032560	Dnajc13	0.0781981210596113	5.43856447159594	2.26437771155397	0.138072583350042	0.552896640153403	NS
ENSMUSG00000107286	Gm43788	-0.471851638864974	0.174955814579479	2.26353597986899	0.138144388887824	0.553073783649477	NS
ENSMUSG00000070420	Zscan25	-0.880576500916065	-1.1734214979334	2.26560376397932	0.138180992758408	0.553109951460331	NS
ENSMUSG00000030060	Hmces	-0.0634368991109032	6.0983578099539	2.26276238143939	0.138210420036709	0.553117384156483	NS
ENSMUSG00000099891	Gm5575	-0.310609674545255	0.0905486650707551	2.26193558738603	0.138281031849021	0.55318709710901	NS
ENSMUSG00000108873	Gm44609	-0.617433058427605	-1.16552444937051	2.26179696787268	0.13829287461731	0.55318709710901	NS
ENSMUSG00000070509	Rgma	-0.11485970395501	3.2619660750892	2.2614047413984	0.138326390265487	0.55318709710901	NS
ENSMUSG00000098439	Hm629797	0.837279005587015	-1.38786446258483	2.26126732005848	0.138338135091013	0.55318709710901	NS
ENSMUSG00000022940	Pigp	-0.0751366164233553	5.60090666763918	2.25971764648984	0.138470658567489	0.553571171096697	NS
ENSMUSG00000039483	Asb6	-0.112830048598783	4.52588488101452	2.25949899959589	0.138489368344847	0.553571171096697	NS
ENSMUSG00000032393	Dpp8	-0.0953519900003918	4.41182262288388	2.25848671814085	0.138576027903664	0.553742320710358	NS
ENSMUSG00000030602	Pak4	0.0834936020381101	5.16135129766481	2.2583540650653	0.138587388709336	0.553742320710358	NS
ENSMUSG00000026491	Ahctf1	-0.0730884563310184	6.31167600575303	2.25748860020528	0.138661535992766	0.553907729844517	NS
ENSMUSG00000004947	Dtx2	-0.124378650269145	3.30824938932111	2.25722643073486	0.138684005932061	0.553907729844517	NS
ENSMUSG00000020216	Jsrp1	0.350538593430444	1.04055463524784	2.255925268083	0.138795587541944	0.554243048818966	NS
ENSMUSG00000067704	Wfdc13	-0.575892394180677	-1.1802852157962	2.25802093724592	0.138828792127863	0.55426531893914	NS
ENSMUSG00000108199	Gm44249	0.89283865358121	-1.25493541435369	2.25458572872683	0.138910568006083	0.554481459478319	NS
ENSMUSG00000019471	Cdc37	0.0528781156199569	8.5285043070002	2.25394508349344	0.138965597031572	0.554590771364112	NS
ENSMUSG00000000957	Mmp14	0.132882012236006	4.4444085755388	2.25405673207918	0.139021683327102	0.554701960070648	NS
ENSMUSG00000085338	2410004I01Rik	0.255355755973785	1.43808076101696	2.25293624694027	0.139052303138209	0.554701960070648	NS
ENSMUSG00000073627	C130036L24Rik	-0.174955291619266	2.36136954994259	2.25265593442661	0.139076406098861	0.554701960070648	NS
ENSMUSG00000036634	Mag	0.685599938459072	-0.821878189609941	2.25334155541292	0.139121924456615	0.55477321575206	NS
ENSMUSG00000084342	Gm11224	0.241480429646422	0.615283300806423	2.25101407215478	0.139217679848314	0.554949484275751	NS
ENSMUSG00000023110	Prmt5	-0.057581170969624	7.30651988983173	2.25097026811153	0.139221451219213	0.554949484275751	NS
ENSMUSG00000019478	Rab4a	0.107579476703787	4.96157985540459	2.25022629395828	0.139285522672278	0.555094587972038	NS
ENSMUSG00000082901	Gm14323	0.294071707436729	-0.186004087825445	2.24892318367001	0.139397828972294	0.555394853471312	NS
ENSMUSG00000029670	Ing3	0.11625258349118	3.9788606186424	2.24850437386188	0.139433945483444	0.555394853471312	NS
ENSMUSG00000061374	Fiz1	-0.0715061688006668	5.12028497020339	2.24836558761546	0.139445916237974	0.555394853471312	NS
ENSMUSG00000115955	9530056E24Rik	-0.325454618317175	0.638942938635758	2.24806784324419	0.139471601624388	0.555394853471312	NS
ENSMUSG00000038679	Trps1	-0.163819992289664	3.6532186535298	2.2469606763358	0.139567160875734	0.555665088606663	NS
ENSMUSG00000033152	Podxl2	-0.244507088723721	1.2653191860781	2.24576756403392	0.139670222374587	0.555965079618843	NS
ENSMUSG00000016559	H3f3b	0.0394140970255787	11.0316350165298	2.24523681337307	0.13971609695541	0.556037361063169	NS
ENSMUSG00000055850	Rnf181	0.0647534269377328	6.48797337166438	2.24422419133929	0.139803669410681	0.556236629669167	NS
ENSMUSG00000029162	Khk	0.166048052771405	2.67758595353541	2.24401672415165	0.13982161915171	0.556236629669167	NS
ENSMUSG00000058569	Tmed9	0.0825529640210784	7.15944316882663	2.2459739742844	0.139920034646923	0.556335790683373	NS
ENSMUSG00000034640	Tiparp	-0.0873294690420375	5.36009129879687	2.24284607120924	0.13992295194647	0.556335790683373	NS
ENSMUSG00000034220	Gpc1	-0.193610287455169	3.09305974750593	2.2424588841082	0.13995730064666	0.556335790683373	NS
ENSMUSG00000031845	Bco1	-0.761646938625901	0.0437177887415647	2.24244753799611	0.139957468626208	0.556335790683373	NS
ENSMUSG00000039323	Igfbp2	-0.210386042593791	6.34800618261165	2.26168890807107	0.140029536454756	0.556511996900816	NS
ENSMUSG00000024772	Ehd1	-0.0812375752581957	5.91153630666101	2.24106705766602	0.140077106823867	0.556590793642388	NS
ENSMUSG00000040688	Tbl3	0.060816583654354	6.56303169202624	2.24013007037673	0.140158377108802	0.556722778336149	NS
ENSMUSG00000042501	Cpa6	-0.87381528664676	-0.425963011943557	2.24080101037512	0.140165823615586	0.556722778336149	NS
ENSMUSG00000059895	Ptp4a3	-0.0926659488097812	5.42625298301714	2.23917372280048	0.140241382584757	0.556912632109142	NS
ENSMUSG00000061981	Flot2	-0.101340721401092	4.871247113477	2.23793304001029	0.140349151045906	0.557105884323252	NS
ENSMUSG00000008136	Fhl2	-0.221281010482788	4.23606103179967	2.25462676702344	0.140363589727562	0.557105884323252	NS
ENSMUSG00000074884	Serf2	0.0670225951222953	5.43209422702393	2.23765454471579	0.140373354862628	0.557105884323252	NS
ENSMUSG00000054889	Dsp	0.250676283823871	4.57630247848728	2.25592113392363	0.140465759158537	0.557362353686424	NS
ENSMUSG00000092178	Gm45351	0.789369963771116	-1.46419661572207	2.23688756498589	0.140544437478828	0.557564268281638	NS
ENSMUSG00000116348	Gm18722	-0.498629704395018	-0.811582550697753	2.23425211632897	0.140669445610248	0.55794986513104	NS
ENSMUSG00000023008	Fmnl3	-0.101648498446579	4.2433972395407	2.23372834390096	0.140715089874454	0.557961085894022	NS
ENSMUSG00000072884	Gm10433	-0.354848653779731	0.422094127998661	2.23328097142269	0.14075408975011	0.557961085894022	NS
ENSMUSG00000026393	Nek7	-0.105833008696785	4.20453095967999	2.2332623874542	0.140755710084221	0.557961085894022	NS
ENSMUSG00000040260	Daam2	0.191837862206738	3.38532837002436	2.2339403618879	0.140857633403499	0.558194824577914	NS
ENSMUSG00000081895	Rpl17-ps10	0.108318206633911	3.19571562157005	2.23176181182942	0.140886616008084	0.558194824577914	NS
ENSMUSG00000089838	Gm2962	0.113786476661484	2.81498822236842	2.23141718681312	0.140916699898104	0.558194824577914	NS
ENSMUSG00000025268	Maged2	-0.0845167355020247	7.25882306409331	2.23520124449316	0.140963292272195	0.558194824577914	NS
ENSMUSG00000023861	Mpc1	0.180576166033246	1.70738729187857	2.23064870903529	0.140983810470019	0.558194824577914	NS
ENSMUSG00000029145	Eif2b4	-0.0739703619675154	6.21599196396105	2.23031466248847	0.141012993972436	0.558194824577914	NS
ENSMUSG00000060147	Serpinb6a	0.0837997263321815	4.97415848588314	2.22967766626842	0.141068663524996	0.558194824577914	NS
ENSMUSG00000063065	Mapk3	-0.0651822121053938	6.43448166686768	2.2296496285471	0.141071114430844	0.558194824577914	NS
ENSMUSG00000069862	Rps12-ps9	-0.237699582835002	0.8503530303359	2.22940030803252	0.141092910837645	0.558194824577914	NS
ENSMUSG00000033658	Ddx19b	-0.111679782030835	4.00042290773232	2.22891399572668	0.141135436994936	0.558194824577914	NS
ENSMUSG00000101028	Gm28723	-0.669387808241748	0.254515699108882	2.22877898691082	0.141147245618794	0.558194824577914	NS
ENSMUSG00000020541	Tom1l1	0.111628584121686	4.51316055704339	2.22876399770681	0.14114855672833	0.558194824577914	NS
ENSMUSG00000088504	Gm26490	0.656286748100483	-0.852181678783977	2.2276793525436	0.141243468158607	0.558460082419783	NS
ENSMUSG00000025157	Zdhhc16	-0.115828259669447	3.85182173176189	2.22677696960423	0.141322486822358	0.55858096532416	NS
ENSMUSG00000034990	Otoa	0.84306792955521	-1.21764611757683	2.22766923540354	0.141348716050574	0.55858096532416	NS
ENSMUSG00000032525	Nktr	0.0727721554364187	5.80577490248991	2.22637651527606	0.141357569581834	0.55858096532416	NS
ENSMUSG00000115294	1700047E10Rik	-0.541986874654054	-1.38991954484038	2.22762373133065	0.141460963584654	0.558879450853749	NS
ENSMUSG00000039405	Prss23	0.244588846611876	3.30706255177271	2.23568212908125	0.14152301324149	0.558989481748803	NS
ENSMUSG00000018446	C1qbp	-0.047374629701089	9.00453824304933	2.22424425552932	0.141544540289299	0.558989481748803	NS
ENSMUSG00000024617	Camk2a	0.283543626107937	1.45579242399735	2.22379351659304	0.141584100538994	0.559015572191333	NS
ENSMUSG00000082755	Gm8692	-0.165061133503256	2.50968014685032	2.223209108583	0.141635411558999	0.559015572191333	NS
ENSMUSG00000089657	Gm16585	-0.437293519335908	-0.633795567970222	2.22284349363014	0.14166752344272	0.559015572191333	NS
ENSMUSG00000050627	Gpd1l	0.163647464525715	3.38654569953977	2.22274400775789	0.141676262717298	0.559015572191333	NS
ENSMUSG00000060336	Zfp937	0.156375918154273	3.59779360521322	2.22258230436514	0.141690468776439	0.559015572191333	NS
ENSMUSG00000064326	Siva1	0.0584579667805516	8.27877492238561	2.22160512651438	0.141776351295506	0.559166200290649	NS
ENSMUSG00000093424	6330562C20Rik	-0.422414231507558	-0.421401765820911	2.22136255207207	0.141797680046141	0.559166200290649	NS
ENSMUSG00000027706	Sec62	0.0618835811679177	6.6823834183482	2.22119671874318	0.141812263337595	0.559166200290649	NS
ENSMUSG00000057948	Unc13d	-0.298677573879085	1.47219553531993	2.22049667665891	0.141873843698929	0.559296695662627	NS
ENSMUSG00000097472	Gm26586	-0.699409551537769	-0.873813295187767	2.22137278556044	0.141901115587816	0.559296695662627	NS
ENSMUSG00000036955	Kif1bp	0.0944372603127573	4.26819929049272	2.21944383091987	0.141966517040927	0.559399370677641	NS
ENSMUSG00000029675	Eln	-0.982198787960146	-1.09280531390465	2.22158337435141	0.141990837569205	0.559399370677641	NS
ENSMUSG00000100345	Gm29418	0.37661118472102	1.12916873950018	2.21894083543086	0.142010816212802	0.559399370677641	NS
ENSMUSG00000079620	Muc4	-1.07132365215474	-1.63757665506902	2.22745495771278	0.142096458849254	0.559585475169607	NS
ENSMUSG00000116887	Gm6029	0.343303874630733	-0.449598521487047	2.21777167144735	0.142113846874148	0.559585475169607	NS
ENSMUSG00000002550	Uck1	0.068618469920327	5.79251289469256	2.21646571021058	0.142229034430589	0.559929138294051	NS
ENSMUSG00000051279	Gdf6	-0.82620235802555	-1.69186766962873	2.22246833517949	0.142263514246653	0.559954997609645	NS
ENSMUSG00000033569	Adgrb3	0.327943899417671	1.54930689086483	2.21483992444174	0.142372581324488	0.560239321785727	NS
ENSMUSG00000116295	Gm32885	-0.875383154756357	-1.59095892953294	2.21703206661688	0.142391601125781	0.560239321785727	NS
ENSMUSG00000030701	Plekhb1	-0.87018213198494	-0.892257654681298	2.21307320718687	0.142528760957294	0.560421328165566	NS
ENSMUSG00000105271	Gm42875	0.321529264889002	0.444980555066914	2.21266111029395	0.142565219146857	0.560421328165566	NS
ENSMUSG00000034109	Golim4	0.0656276405191246	5.07399339904184	2.21240408238018	0.142587963835616	0.560421328165566	NS
ENSMUSG00000001786	Fbxo7	-0.116469238871386	4.15156767171267	2.212357295894	0.142592104474304	0.560421328165566	NS
ENSMUSG00000041153	Osgin2	-0.0798018139527599	4.855997653104	2.21124142817977	0.142690900680903	0.560421328165566	NS
ENSMUSG00000020646	Mboat2	0.0795425238298757	4.94065854195335	2.21119209910498	0.142695269977857	0.560421328165566	NS
ENSMUSG00000078671	Chd2	0.0820418350747677	4.83341390952067	2.21119126854286	0.142695343545782	0.560421328165566	NS
ENSMUSG00000019066	Rab3d	0.540799658688506	-0.055771222519258	2.2111706490314	0.142697169955001	0.560421328165566	NS
ENSMUSG00000026519	Tmem63a	0.486975665896658	0.0606966700828862	2.21111617031471	0.142701995632088	0.560421328165566	NS
ENSMUSG00000000326	Comt	-0.0746002902283312	5.72998316108365	2.21094448108614	0.142717204944566	0.560421328165566	NS
ENSMUSG00000039963	Ccdc40	0.0994477506532478	4.56346044315119	2.20910963155199	0.142879864226512	0.560836094497969	NS
ENSMUSG00000102973	E430014B02Rik	-0.273871020774127	1.56044926920404	2.20898984128162	0.14289049105588	0.560836094497969	NS
ENSMUSG00000023795	Pisd-ps2	0.327734054899295	0.664444752229586	2.20880720311341	0.142906694999183	0.560836094497969	NS
ENSMUSG00000021639	Gtf2h2	-0.0689842680331358	6.67030498389224	2.2083476340384	0.142947478058424	0.560886427695696	NS
ENSMUSG00000021693	Kif2a	-0.0614406672319415	5.8529320373386	2.20627393204943	0.143131669408686	0.561488078591362	NS
ENSMUSG00000028013	Ppa2	0.0600954795590378	6.98473231481288	2.20594688415016	0.143160743591082	0.561488078591362	NS
ENSMUSG00000104453	Gm37829	0.326798751275162	0.500815173335304	2.20560966000256	0.143190729562058	0.561488078591362	NS
ENSMUSG00000045064	Zc2hc1c	0.238525446226906	1.61199786886881	2.20534908462712	0.143213904884931	0.561488078591362	NS
ENSMUSG00000020740	Gga3	-0.0804197663013293	4.6142841902452	2.20504727468321	0.1432407529773	0.561488078591362	NS
ENSMUSG00000019579	Mydgf	0.0596173854215399	6.64735950284541	2.20447458535106	0.143291713632406	0.561578112696489	NS
ENSMUSG00000024480	Ap3s1	-0.0962732301045771	6.98200632833941	2.21273596087051	0.143342510684361	0.56165350938519	NS
ENSMUSG00000022035	Ccdc25	-0.0709195517580364	6.42227878470631	2.20360176963765	0.143369421201098	0.56165350938519	NS
ENSMUSG00000026280	Atg4b	-0.0531715725814418	6.39698561887883	2.20254316474277	0.143463734979048	0.56165350938519	NS
ENSMUSG00000035910	Dcdc2a	0.346094322332241	1.49091579329207	2.20240507341514	0.143476043158849	0.56165350938519	NS
ENSMUSG00000034160	Ogt	-0.0699479095057117	6.85285529050925	2.20239712753393	0.143476751418038	0.56165350938519	NS
ENSMUSG00000059401	Mamld1	-1.09452681056731	-1.60853213149643	2.21160671299936	0.143478927105927	0.56165350938519	NS
ENSMUSG00000021219	Rgs6	1.11288881888229	-1.75067456747821	2.21424738164444	0.143525211191678	0.561658006170472	NS
ENSMUSG00000038644	Pold1	0.0729529771208669	5.71174760722686	2.20149894809747	0.143556836986949	0.561658006170472	NS
ENSMUSG00000029627	Zkscan14	0.1758150010764	2.94132298467768	2.2014151174843	0.143564314317992	0.561658006170472	NS
ENSMUSG00000042271	Nxt2	-0.171150960321853	2.71427071394035	2.20083367465101	0.143616188889919	0.561658006170472	NS
ENSMUSG00000011752	Pgam1	-0.0534043658475608	9.0784665706865	2.20079033478153	0.143620056407862	0.561658006170472	NS
ENSMUSG00000082792	Gm12176	-0.328082370827522	0.0670320121079943	2.19988903575685	0.143700512822669	0.561756592678419	NS
ENSMUSG00000022020	Naa16	-0.0654632562232635	5.71021344130389	2.19958296458533	0.143727846755885	0.561756592678419	NS
ENSMUSG00000016624	Phf21b	-0.260699181264707	1.62891361191914	2.19956704336197	0.143729268777705	0.561756592678419	NS
ENSMUSG00000032271	Nnmt	0.773546827376486	-0.881724330504197	2.20259595890167	0.143783698028543	0.561859865572385	NS
ENSMUSG00000036139	Hoxc9	-0.224800131500908	5.92900524361358	2.21743456435373	0.143867637735518	0.562078393037966	NS
ENSMUSG00000082286	Pisd-ps1	0.335751826388455	0.642108263451038	2.19746467225683	0.143917187059861	0.562162501323001	NS
ENSMUSG00000110997	2610028D06Rik	0.596054524747867	-0.820749785690979	2.19812124433895	0.143962699157545	0.562168871937829	NS
ENSMUSG00000004865	Srpk1	-0.0507509961232485	7.57613824201115	2.19670219866581	0.143985410011896	0.562168871937829	NS
ENSMUSG00000052364	B630019K06Rik	-0.338704977404882	0.862000618216266	2.19650698730734	0.14400288270803	0.562168871937829	NS
ENSMUSG00000067795	4930444P10Rik	0.498298140229623	-0.173190600078572	2.19582179376658	0.144064231388416	0.562298951384127	NS
ENSMUSG00000039007	Cpq	0.182065184146725	2.68766787890993	2.19453659538218	0.144179382746671	0.56263893730086	NS
ENSMUSG00000024083	Pja2	0.0727541847859328	5.26933046369505	2.19281120834226	0.144334141232501	0.563133321938242	NS
ENSMUSG00000036972	Zic4	1.17965196867202	-1.00106769303902	2.19562703139388	0.144406239579806	0.563178740870391	NS
ENSMUSG00000027524	Edn3	0.300540705001982	1.67685493259989	2.19159313594871	0.144443511608258	0.563178740870391	NS
ENSMUSG00000078439	Smim24	0.391764471469092	0.256240799776402	2.19149113107234	0.144452674936912	0.563178740870391	NS
ENSMUSG00000028221	Pip4p2	0.0591133740594774	6.73820628362761	2.19103124217923	0.144493996128224	0.563178740870391	NS
ENSMUSG00000066060	Gm12866	-0.916244136620249	-1.13690430182856	2.19210185307255	0.144502022797519	0.563178740870391	NS
ENSMUSG00000060332	Tmc2	-0.832398907666082	-1.8424514705155	2.20652372158032	0.144514213837144	0.563178740870391	NS
ENSMUSG00000039781	Cep131	0.119489433698545	4.38832923807822	2.19008056397473	0.144579458184363	0.563323575469935	NS
ENSMUSG00000042305	Tmem183a	-0.0601895537995881	6.89693864795423	2.18905515957983	0.144671703229758	0.563573535960274	NS
ENSMUSG00000108701	Gm44616	-0.368025686795378	-0.0566132679798403	2.18775304649849	0.144788938828735	0.56367240666741	NS
ENSMUSG00000115148	Gm49125	-0.760201276353939	-1.33450712126247	2.18775006191852	0.144789207670993	0.56367240666741	NS
ENSMUSG00000022856	Tmem41a	0.07700409872034	6.04278739905463	2.18765261363081	0.144797985845099	0.56367240666741	NS
ENSMUSG00000031979	Cog2	0.073802817418555	4.66929521884826	2.18752513775705	0.144809469841682	0.56367240666741	NS
ENSMUSG00000072825	Cep170b	0.315757666802932	1.17265571821603	2.1868211748569	0.144872907115475	0.563721844615512	NS
ENSMUSG00000052298	Cdc42se2	-0.0634713502216268	5.81876301232785	2.18676058545576	0.144878368599221	0.563721844615512	NS
ENSMUSG00000097660	Gm26762	-0.320673636586869	0.743508942712186	2.18636723969661	0.144913830275911	0.563750487297911	NS
ENSMUSG00000079428	Tceal7	0.66502623048922	-0.309033219518095	2.18557092526248	0.144985651857859	0.563920540436673	NS
ENSMUSG00000032185	Carm1	-0.111206834006189	5.15955727543751	2.186262731749	0.145065167944463	0.564120449564221	NS
ENSMUSG00000079144	A130010J15Rik	0.131729862590884	3.22986527067994	2.18370352840909	0.145154238289948	0.564357428018011	NS
ENSMUSG00000086746	Gm15222	0.486950996166337	-0.304746914983809	2.18208933823495	0.145300147936732	0.564687440255044	NS
ENSMUSG00000026304	Rab17	0.899983545918157	-0.372437454619582	2.18153646748439	0.145350161886265	0.564687440255044	NS
ENSMUSG00000050148	Ubqln2	-0.114515356536481	5.12595217255643	2.18300490827314	0.145417481069142	0.564687440255044	NS
ENSMUSG00000031445	Proz	0.796178597687056	-0.779064088371893	2.1806974836462	0.145426096261102	0.564687440255044	NS
ENSMUSG00000028322	Exosc3	-0.0545642364890546	7.01016212723339	2.18055787637753	0.145438736219184	0.564687440255044	NS
ENSMUSG00000111505	Gm48673	0.614638438018542	-0.600950652747991	2.18100587112238	0.14550232427451	0.564687440255044	NS
ENSMUSG00000073867	AA474408	-0.276178684966876	1.12069850819337	2.1792037460873	0.145561404226871	0.564687440255044	NS
ENSMUSG00000032382	Snx1	0.0479071476913925	6.5597373230119	2.17865149540001	0.145611465836851	0.564687440255044	NS
ENSMUSG00000030587	2200002D01Rik	0.157165318089235	2.4334077777239	2.1784373798373	0.145630880795486	0.564687440255044	NS
ENSMUSG00000038160	Atg5	0.0624293036467177	6.68976864017664	2.17817998613824	0.145654223963189	0.564687440255044	NS
ENSMUSG00000006373	Pgrmc1	0.0493201328817994	7.9988290021121	2.17797749577186	0.145672590956817	0.564687440255044	NS
ENSMUSG00000032212	Sltm	-0.0512905070965633	7.42310358205058	2.17759338885842	0.14570743892491	0.564687440255044	NS
ENSMUSG00000020572	Nampt	-0.0712195510632651	6.4076338645992	2.17723907443794	0.145739592518003	0.564687440255044	NS
ENSMUSG00000035183	Slc24a5	0.221318651038909	1.33531633095323	2.17713681480577	0.1457488739766	0.564687440255044	NS
ENSMUSG00000041408	Wapl	-0.0640999414565581	6.35431760875559	2.17701235852368	0.14576017100566	0.564687440255044	NS
ENSMUSG00000002428	Hltf	0.112020434370843	4.14846035292105	2.17697446251969	0.14576361106713	0.564687440255044	NS
ENSMUSG00000036941	Elac1	0.186195011300741	2.34804230047686	2.17695597211179	0.145765289593181	0.564687440255044	NS
ENSMUSG00000034621	Gpatch8	0.0656078824797992	5.2420460372948	2.17663436013192	0.145794488523778	0.564687440255044	NS
ENSMUSG00000027259	Adal	-0.110612513858911	4.11051685381621	2.17659605535418	0.145797966638506	0.564687440255044	NS
ENSMUSG00000034345	Gtf2h5	0.0548246633256711	7.63748802613825	2.17625186798715	0.14582922351973	0.564687440255044	NS
ENSMUSG00000035293	G2e3	0.0741460651141162	5.60374533305431	2.17624103140537	0.145830207754032	0.564687440255044	NS
ENSMUSG00000003135	Cnot11	-0.0826554325416758	5.57664149431037	2.17558550390416	0.145889760421749	0.564809026163863	NS
ENSMUSG00000027673	Ndufb5	0.0592918684011249	7.19058146873988	2.17378564612096	0.146053416528958	0.565101039010405	NS
ENSMUSG00000087412	Gm15501	0.0964745325217188	4.00814123725582	2.17369288674999	0.146061856628797	0.565101039010405	NS
ENSMUSG00000025190	Got1	-0.062990018961134	6.62542335066438	2.17363890914745	0.146066768266401	0.565101039010405	NS
ENSMUSG00000106543	Gm43378	0.817082927969405	-1.23739026255892	2.1732966777496	0.146097913709046	0.565101039010405	NS
ENSMUSG00000035891	Cerk	-0.219033720389994	1.79191294997274	2.17320755469646	0.146106025787408	0.565101039010405	NS
ENSMUSG00000079808	AC168977.1	-0.787972899161835	-1.93534144226818	2.17564647817819	0.146208470674386	0.565288558536308	NS
ENSMUSG00000020549	Elac2	-0.0789958475246327	5.76940039281207	2.17176817011721	0.146237112265098	0.565288558536308	NS
ENSMUSG00000022031	Elp3	0.059502698489608	6.39674190049748	2.17161697041767	0.146250890089066	0.565288558536308	NS
ENSMUSG00000045948	Mrps12	0.0487413047531129	7.53542852989046	2.17143781805281	0.146267216995413	0.565288558536308	NS
ENSMUSG00000024164	C3	1.24579411088927	-1.67895406305676	2.17102592838451	0.146304762217069	0.565324757241686	NS
ENSMUSG00000025964	Adam23	-0.417115535794205	1.04699978384529	2.17042355693374	0.146359690593036	0.565428097954456	NS
ENSMUSG00000034614	Pik3ip1	0.273633640629256	1.45594574317357	2.16885650334109	0.146502697012014	0.565871603283602	NS
ENSMUSG00000058620	Adra2b	-0.304843204943861	2.18809001253736	2.17059983132677	0.146559006692237	0.565956629760744	NS
ENSMUSG00000053886	Sh2d4a	0.38769745530154	1.18744551392364	2.16809698673738	0.146645502117672	0.565956629760744	NS
ENSMUSG00000070283	Ndufaf3	0.0759366749176516	5.1948114559694	2.16718723907876	0.146655208663388	0.565956629760744	NS
ENSMUSG00000063808	Gpatch1	0.133713987659172	3.63112432844327	2.16682300136861	0.14668851147975	0.565956629760744	NS
ENSMUSG00000037490	Slc2a12	0.598795836662681	-1.0092361796404	2.17152084615418	0.146700287318836	0.565956629760744	NS
ENSMUSG00000026798	Coq4	-0.0675054622159466	5.49591013029919	2.16616756380893	0.146748461169492	0.565956629760744	NS
ENSMUSG00000083097	Gm14494	-0.0988121971835437	3.96493968886184	2.16604909950316	0.146759299545923	0.565956629760744	NS
ENSMUSG00000115005	Gm49195	0.418063368039294	-0.262072310146965	2.16590879763491	0.146772137052131	0.565956629760744	NS
ENSMUSG00000105304	Gm43696	0.320663867809011	1.19957593249355	2.16583813014531	0.146778603561218	0.565956629760744	NS
ENSMUSG00000028402	Mpdz	-0.0797843479460738	5.58341678456185	2.16552749182689	0.146807032780356	0.565957473412664	NS
ENSMUSG00000052533	Nup188	-0.069877475779338	5.73576435954756	2.16425294255442	0.146923744550316	0.566082977286178	NS
ENSMUSG00000017299	Dnttip1	0.0688105454186396	5.10448340940778	2.16416897213079	0.146931437572833	0.566082977286178	NS
ENSMUSG00000082705	Gm15616	-0.186659462729346	1.17133994867239	2.1639186571071	0.1469543731623	0.566082977286178	NS
ENSMUSG00000033157	Abhd10	-0.0639563982827537	5.02590937482175	2.16340780148605	0.147001194123985	0.566082977286178	NS
ENSMUSG00000022831	Hcls1	-1.02462721347206	-0.510745409820415	2.16921689486635	0.147031431375952	0.566082977286178	NS
ENSMUSG00000030409	Dmpk	-0.196958155916337	2.03709762991855	2.16302357549547	0.14703642058585	0.566082977286178	NS
ENSMUSG00000020513	Tubd1	-0.164467763322067	3.22293455273202	2.1630161146231	0.147037104707321	0.566082977286178	NS
ENSMUSG00000048379	Socs4	-0.107683938566061	4.62578247554317	2.16259511402021	0.147075714139573	0.56612298101844	NS
ENSMUSG00000029422	Rsrc2	0.0563750504511458	7.77933895935186	2.16185710762369	0.147143424060852	0.566274961348326	NS
ENSMUSG00000105388	Rpl36a-ps2	-0.0878545321222517	3.96437424013146	2.16125970332188	0.147198260551049	0.566377350052771	NS
ENSMUSG00000059852	Kcng2	0.701103310632325	-1.16402643042156	2.16176992308283	0.147255467732236	0.566488819490723	NS
ENSMUSG00000034528	Hsd17b13	-0.741770326780716	-1.48462860696478	2.1637422268438	0.147294593217018	0.56653069960119	NS
ENSMUSG00000057134	Ado	-0.0833816560089549	6.48297011592184	2.16060238720717	0.147332029758983	0.566566068818233	NS
ENSMUSG00000033278	Ptprm	-0.384551247800275	1.52333982274115	2.16084439500577	0.147465686991106	0.566913876092019	NS
