genes	logFC.stage25.IIvsI	logFC.stage25.IIIvsI	logFC.stage25.IIIvsII	logCPM	F	PValue	FDR	maxFC	DE
ENSMUSG00000052539	Magi3	-0.542483376649087	-0.198358589502351	0.344124787146736	3.76192446156393	2.41477691111644	0.0987611676868071	0.597631139627488	-0.542483376649087	0
ENSMUSG00000035948	Acss3	1.45031079967554	1.85302287103762	0.402712071362084	-0.540675227138252	2.41412096420304	0.0988207629298254	0.597631139627488	1.85302287103762	0
ENSMUSG00000000631	Myo18a	-0.117650306577235	0.312550843378927	0.430201149956162	3.6763892489664	2.4140907433129	0.0988235095090732	0.597631139627488	0.430201149956162	0
ENSMUSG00000032998	Foxj3	-0.32025705855793	-0.111514218930441	0.208742839627488	4.50843413388702	2.41398205856122	0.0988333878098043	0.597631139627488	-0.32025705855793	0
ENSMUSG00000060373	Hnrnpc	0.135973568107254	-0.0145701840593507	-0.150543752166605	10.3359895549042	2.41363900079069	0.0988645748649342	0.597631139627488	-0.150543752166605	0
ENSMUSG00000083429	Gm15198	-0.518585592748144	-0.524773719819237	-0.0061881270710932	1.85820597403925	2.48018518071673	0.0989390642242555	0.597631139627488	-0.524773719819237	0
ENSMUSG00000026443	Lrrn2	-0.927175074353176	-1.77426835255143	-0.847093278198249	0.0346003312062729	2.41272386630099	0.098947818762199	0.597631139627488	-1.77426835255143	0
ENSMUSG00000020832	Eral1	0.131571366307913	0.285485312899495	0.153913946591582	4.73754143329848	2.41251038184398	0.0989672485153168	0.597631139627488	0.285485312899495	0
ENSMUSG00000046500	Fam19a4	-2.11138829896961	-2.37316537020322	-0.26177707123361	-0.7873480527522	2.41199213157012	0.0990144322149773	0.597631139627488	-2.37316537020322	0
ENSMUSG00000022246	Rai14	-0.301655553346766	-0.0920687778575549	0.209586775489212	5.19772970071597	2.41194630595245	0.0990186054947933	0.597631139627488	-0.301655553346766	0
ENSMUSG00000002602	Axl	0.417237233486687	0.450558066430707	0.0333208329440208	3.31740887227233	2.411938290547	0.0990193354661435	0.597631139627488	0.450558066430707	0
ENSMUSG00000089726	Mir17hg	-0.198291084359981	0.278144202596154	0.476435286956135	5.65979418330054	2.43028989891736	0.0990707092837003	0.59766389665397	0.476435286956135	0
ENSMUSG00000034940	Synrg	-0.450753732409577	0.123758591402821	0.574512323812398	2.96940984766065	2.41096646010886	0.0991078824163678	0.59766389665397	0.574512323812398	0
ENSMUSG00000050538	B230217C12Rik	0.165656794085128	-0.286523337456223	-0.452180131541351	3.47640190165936	2.41089786579812	0.0991141353886831	0.59766389665397	-0.452180131541351	0
ENSMUSG00000005320	Fgfr4	3.25192351911926	2.87859124059807	-0.373332278521199	-0.0790376870138421	2.40928059638751	0.0992616821639112	0.598312391279853	3.25192351911926	0
ENSMUSG00000027879	Sec22b	0.151949819737726	0.18762734867104	0.0356775289333143	6.99858651006717	2.40895261230758	0.0992916325662481	0.598312391279853	0.18762734867104	0
ENSMUSG00000018919	Tm4sf5	4.1460767047595	3.16939692850521	-0.976679776254285	-0.930774027108365	2.41891609635876	0.0993111485874744	0.598312391279853	4.1460767047595	0
ENSMUSG00000036057	Ptpn23	-0.356691437744118	-0.0742251391910289	0.282466298553089	4.34402664485842	2.40808285281751	0.0993711014248948	0.598493856735587	-0.356691437744118	0
ENSMUSG00000074785	Plxnc1	0.588471817017449	1.29343594600965	0.704964128992199	1.73004649051794	2.41532550934178	0.0994616616016386	0.598859500315749	1.29343594600965	0
ENSMUSG00000071650	Ganab	-0.235398352558471	-0.0951928419921773	0.140205510566293	6.48023835030397	2.40637980877838	0.0995268973924816	0.599072491895579	-0.235398352558471	0
ENSMUSG00000006445	Epha2	-1.11474000531103	0.606711894501585	1.72145189981261	0.715850504514308	2.40507350315395	0.0996465708919217	0.599449509786204	1.72145189981261	0
ENSMUSG00000020521	Rnft1	0.347627577286044	0.210120305725755	-0.13750727156029	5.07198953182117	2.40504380923773	0.0996492929487085	0.599449509786204	0.347627577286044	0
ENSMUSG00000036912	Piwil4	-0.912132607791821	-1.51223903163112	-0.600106423839302	0.394815601868794	2.40399509136056	0.0997454788937177	0.599559771092544	-1.51223903163112	0
ENSMUSG00000034686	Prr7	0.226805659353953	1.67101782224965	1.44421216289569	-0.671690005327155	2.40395606579061	0.0997490600835283	0.599559771092544	1.67101782224965	0
ENSMUSG00000068749	Psma5	0.134950308347738	-0.0515188411953451	-0.186469149543083	9.16429095410736	2.40386651502039	0.0997572782328238	0.599559771092544	-0.186469149543083	0
ENSMUSG00000029725	Ppp1r35	-0.111199964671994	0.135831921764001	0.247031886435996	4.98163613435723	2.40276872841557	0.0998580800657286	0.599985864713581	0.247031886435996	0
ENSMUSG00000006574	Slc4a1	-0.974855495968755	-0.282807121100514	0.692048374868241	4.11244799754164	2.427496605398	0.099920001155147	0.599999001920989	-0.974855495968755	0
ENSMUSG00000063108	Zfp26	0.184396350638247	0.44266382829431	0.258267477656063	3.6776576269895	2.40209407460696	0.09992008101974	0.599999001920989	0.44266382829431	0
ENSMUSG00000054134	Umodl1	1.1249642765022	-2.95014236466822	-4.07510664117043	-1.76898601725525	2.41803040888203	0.100039795968995	0.60039236923167	-4.07510664117043	0
ENSMUSG00000025321	Itgb8	-0.836042829085347	-0.906973789068769	-0.0709309599834212	1.76799424208821	2.40069792064121	0.100048514845547	0.60039236923167	-0.906973789068769	0
ENSMUSG00000033717	Adra2a	-2.67213335730918	0.375404763966059	3.04753812127524	-0.15895591176786	2.40040621821748	0.100075370487025	0.60039236923167	3.04753812127524	0
ENSMUSG00000017210	Med24	-0.233998748724631	0.0430167116866927	0.277015460411324	5.30212783539554	2.40001182030952	0.100111692686202	0.600430726059968	0.277015460411324	0
ENSMUSG00000117499	AC144860.1	0.358250891669535	0.364488126632334	0.00623723496279895	3.87833085768418	2.39805403359882	0.100292197979428	0.601219699640972	0.364488126632334	0
ENSMUSG00000022964	Tmem50b	-0.134991148263322	-0.411767163917452	-0.276776015654129	4.18075102731156	2.39793507258722	0.100303176886568	0.601219699640972	-0.411767163917452	0
ENSMUSG00000037236	Matr3	-0.202519465471656	-0.330722394349127	-0.128202928877471	7.91161643122036	2.41517229804301	0.100363755705954	0.601363651655964	-0.330722394349127	0
ENSMUSG00000075592	Nynrin	-0.495901759185616	-1.4942874374859	-0.998385678300283	0.270020926451645	2.3967200063872	0.100415386645241	0.601363651655964	-1.4942874374859	0
ENSMUSG00000039457	Ppl	-4.9045767050161	-0.905281375124998	3.99929532989111	0.359145062401037	2.40917643043226	0.100417118584761	0.601363651655964	-4.9045767050161	0
ENSMUSG00000029433	Diablo	0.014444737990928	0.496089780046078	0.48164504205515	2.39608533653997	2.39599646389356	0.100482266619827	0.601574226477757	0.496089780046078	0
ENSMUSG00000004038	Gstm3	0.324715715163735	3.23131883584074	2.90660312067701	-0.909251482585639	2.41381509333167	0.100657905979063	0.602359561714859	3.23131883584074	0
ENSMUSG00000089782	Gm3531	-0.0730293295389709	-0.252661588412627	-0.179632258873656	4.2426434897593	2.39363149024232	0.100701192925134	0.602359561714859	-0.252661588412627	0
ENSMUSG00000085395	Gm13056	1.19403222539236	-2.94658316157751	-4.14061538696987	-1.41530771145922	2.40592034601126	0.100703517595037	0.602359561714859	-4.14061538696987	0
ENSMUSG00000031885	Cbfb	-0.164268317790776	-0.222218975332576	-0.0579506575418005	5.86554163240173	2.39322277348006	0.100739078016357	0.602388445933116	-0.222218975332576	0
ENSMUSG00000055093	Gm8430	-0.243678663848736	-0.213474054945958	0.0302046089027785	4.60560713729171	2.39261162305474	0.100795754800087	0.602388445933116	-0.243678663848736	0
ENSMUSG00000042320	Prox2	0.244676772054522	1.15788787574139	0.913211103686866	0.186559714199295	2.3922823007134	0.100826309147941	0.602388445933116	1.15788787574139	0
ENSMUSG00000087360	Gm15104	-1.4575885310115	1.75945176655208	3.21704029756358	-1.62373129128517	2.3919517744835	0.100856984841827	0.602388445933116	3.21704029756358	0
ENSMUSG00000038210	Hoxa11	-1.64568797452519	-3.37134226244166	-1.72565428791647	1.48390355918547	2.42487308795322	0.100881861891954	0.602388445933116	-3.37134226244166	0
ENSMUSG00000116679	Gm49739	-1.94519228195457	-0.701556653451469	1.2436356285031	-0.660047451075248	2.39157798538906	0.10089168735623	0.602388445933116	-1.94519228195457	0
ENSMUSG00000024922	Ovol1	-4.40747991334098	-0.405119108969499	4.00236080437148	-1.45886825754729	2.40593424997222	0.100918530893291	0.602388445933116	-4.40747991334098	0
ENSMUSG00000075227	Znhit2	0.214757342677907	0.215468198313956	0.000710855636048631	5.73382580861785	2.39069360831627	0.100973842044174	0.602481240186949	0.215468198313956	0
ENSMUSG00000040029	Ipo8	-0.227766229043737	0.00685353975194395	0.234619768795681	5.05397783170302	2.39009786370236	0.101029223135661	0.602481240186949	0.234619768795681	0
ENSMUSG00000024085	Man2a1	-0.542111036546172	-0.114913482196273	0.427197554349899	3.35331856317829	2.38986718517579	0.101050675723903	0.602481240186949	-0.542111036546172	0
ENSMUSG00000048495	Tyw5	-0.114603736136359	-0.295492393053123	-0.180888656916764	4.84542776994383	2.38978371922769	0.101058439033687	0.602481240186949	-0.295492393053123	0
ENSMUSG00000002308	Cd320	0.16007464033984	0.179518931997028	0.0194442916571886	6.84630390672141	2.38950646233168	0.101084231605487	0.602481240186949	0.179518931997028	0
ENSMUSG00000035681	Kcnc2	-1.34359248791962	-1.57101621902205	-0.227423731102433	0.464370725235071	2.38872033737966	0.101157400098037	0.602562839903097	-1.57101621902205	0
ENSMUSG00000075701	Selenos	0.30798752478564	0.207797189092217	-0.100190335693423	7.03315690524384	2.39407293799828	0.10118950129117	0.602562839903097	0.30798752478564	0
ENSMUSG00000020610	Amz2	0.134653739340041	-0.108165188164776	-0.242818927504817	5.59608434199796	2.38820865981946	0.101205053912659	0.602562839903097	-0.242818927504817	0
ENSMUSG00000111746	4933422A05Rik	-1.52489291490984	1.27421423350872	2.79910714841856	-1.85905028055357	2.40253446911655	0.101231035075303	0.602562839903097	2.79910714841856	0
ENSMUSG00000023456	Tpi1	0.245742981789241	0.00692217778590646	-0.238820804003335	10.9700710181354	2.39570674569275	0.101248097563221	0.602562839903097	0.245742981789241	0
ENSMUSG00000022139	Mbnl2	0.399929130824014	0.535259997400281	0.135330866576267	3.32413366399117	2.38702414583517	0.101315459946188	0.602784922135359	0.535259997400281	0
ENSMUSG00000106610	Gm43103	-1.28993966519244	0.595514887397432	1.88545455258987	-0.776228706862351	2.38625405563278	0.101387305356161	0.603033536927157	1.88545455258987	0
ENSMUSG00000001833	Sept7	0.139632955673142	-0.0734943997485342	-0.213127355421676	8.0637978926774	2.38590159248298	0.101420205942886	0.60305043616662	-0.213127355421676	0
ENSMUSG00000035202	Lars2	-0.504328826562524	-0.30415104071122	0.200177785851304	12.889215037842	2.41484691362888	0.101562901558278	0.603617884195862	-0.504328826562524	0
ENSMUSG00000001909	Trmt1	-0.11634623873836	0.117166117615714	0.233512356354074	6.01860229800395	2.38423617285567	0.10157581382939	0.603617884195862	0.233512356354074	0
ENSMUSG00000040562	Gstm2	0.304933081458368	0.51072883232609	0.205795750867722	3.75888798719643	2.3826873428145	0.10172075022793	0.60386464015923	0.51072883232609	0
ENSMUSG00000112627	4933412E12Rik	0.829020939081948	0.2066120227048	-0.622408916377148	2.40731093219156	2.38216614809244	0.10176957075544	0.60386464015923	0.829020939081948	0
ENSMUSG00000073412	Lst1	-3.03031489381025	-2.99488599663776	0.0354288971724921	-0.757597951271171	2.40671833051001	0.101808498011867	0.60386464015923	-3.03031489381025	0
ENSMUSG00000025138	Sirt7	0.0841066118363174	0.312235587003253	0.228128975166936	4.73938742273107	2.38167399873325	0.101815692879053	0.60386464015923	0.312235587003253	0
ENSMUSG00000006191	Cdkal1	0.208000613481642	0.297700351500038	0.0896997380183961	4.80838184102073	2.38145333699481	0.10183637938126	0.60386464015923	0.297700351500038	0
ENSMUSG00000040525	Cblc	2.29347167937175	3.29192531802915	0.998453638657401	-1.03992469598409	2.39104677556853	0.101869604570942	0.60386464015923	3.29192531802915	0
ENSMUSG00000029463	Fam216a	0.301280703746715	0.134590443949599	-0.166690259797116	5.01171210010502	2.38102087757464	0.101876934034241	0.60386464015923	0.301280703746715	0
ENSMUSG00000040356	Skiv2l	-0.323912296506314	-0.0912219257802988	0.232690370726015	4.71171960282785	2.38093670716905	0.101884829209371	0.60386464015923	-0.323912296506314	0
ENSMUSG00000037126	Psd	0.683613326787058	-2.22616301150176	-2.90977633828882	-0.954474309979037	2.38090038082092	0.10188823681283	0.60386464015923	-2.90977633828882	0
ENSMUSG00000025512	Chid1	0.176608829588101	0.387914892665884	0.211306063077782	4.36922114782279	2.38032206458623	0.101942501840433	0.604007818051616	0.387914892665884	0
ENSMUSG00000029472	Anapc5	0.203192769458304	0.101821045168773	-0.101371724289531	8.58420551693052	2.37955304151935	0.102014707814837	0.60418598076561	0.203192769458304	0
ENSMUSG00000039456	Morc3	0.263926600188481	0.232735388306826	-0.0311912118816551	5.43904012487569	2.37936040400096	0.102032803450996	0.60418598076561	0.263926600188481	0
ENSMUSG00000085448	Gm13963	4.00425557925225	1.90630721545761	-2.09794836379464	-1.90143498413607	2.39800897783921	0.102109424760241	0.604251588294345	4.00425557925225	0
ENSMUSG00000056124	B4galt6	-0.418652371432112	-0.407542232104952	0.0111101393271599	3.91505717634635	2.37847153685033	0.102116343342142	0.604251588294345	-0.418652371432112	0
ENSMUSG00000063931	Pepd	0.273728817297387	0.181394379059939	-0.0923344382374481	5.91057941153974	2.37796035234564	0.102164418948962	0.604251588294345	0.273728817297387	0
ENSMUSG00000021895	Arhgef3	0.704068106345586	0.947953996905118	0.243885890559532	2.1241681085561	2.37786328638083	0.102173550406019	0.604251588294345	0.947953996905118	0
ENSMUSG00000093525	Gm8974	-0.519135784949798	-1.20843368771753	-0.689297902767734	-0.244108297990573	2.3776408518619	0.102194479069022	0.604251588294345	-1.20843368771753	0
ENSMUSG00000081128	Gm13328	0.970087538701364	-0.00337947281279238	-0.973467011514156	0.2195711563176	2.37703304612779	0.10225168961712	0.604411725721468	-0.973467011514156	0
ENSMUSG00000105637	Gm42480	3.63435624537456	2.71522018929155	-0.919136056083005	-1.82925824037742	2.39583557010144	0.102310715852053	0.604582498210278	3.63435624537456	0
ENSMUSG00000062713	Sim2	3.7175865779307	3.98327002776873	0.265683449838028	-1.67586734962627	2.38169399648911	0.102350445200084	0.604639173028295	3.98327002776873	0
ENSMUSG00000113441	Gm40438	-0.32804746657462	-1.02659290851035	-0.698545441935729	0.724123354552986	2.37500513763635	0.102442809477339	0.604957441523431	-1.02659290851035	0
ENSMUSG00000082194	Gm12444	0.793314404158552	-1.50595093532776	-2.29926533948632	-1.46971075170175	2.37446278659266	0.102493985959357	0.604957441523431	-2.29926533948632	0
ENSMUSG00000019368	Sec14l4	0.115351524794286	4.04211845299834	3.92676692820405	-1.82253326464505	2.44626619127652	0.102521122488573	0.604957441523431	4.04211845299834	0
ENSMUSG00000020300	Cpeb4	-0.899529522910747	-0.472562351516955	0.426967171393793	2.09946578862758	2.37288958692581	0.102642583691676	0.604957441523431	-0.899529522910747	0
ENSMUSG00000108256	Gm43923	-5.08039347646015	-1.37518841365168	3.70520506280847	-2.07805411958124	2.43438730266761	0.102664539613928	0.604957441523431	-5.08039347646015	0
ENSMUSG00000020228	Helb	-0.734658121123346	-0.877825615115173	-0.143167493991827	1.36252301908998	2.3725698023442	0.102672816470263	0.604957441523431	-0.877825615115173	0
ENSMUSG00000001656	Hoxc11	-1.42468513428197	-3.11569011125641	-1.69100497697444	2.1155783646303	2.4018571971423	0.102696074550141	0.604957441523431	-3.11569011125641	0
ENSMUSG00000035227	Spcs2	0.21530383743326	0.101908964110965	-0.113394873322294	8.64916175539872	2.37198115257796	0.102728492180405	0.604957441523431	0.21530383743326	0
ENSMUSG00000002731	Prkra	0.22481560320451	0.0865079757832	-0.13830762742131	6.8518203336017	2.37192192122572	0.102734096135984	0.604957441523431	0.22481560320451	0
ENSMUSG00000008398	Elk3	0.493043432260937	0.31744191391145	-0.175601518349488	4.29865883009711	2.37189321347105	0.10276518138244	0.604957441523431	0.493043432260937	0
ENSMUSG00000052926	Rnaseh2a	0.179974051957968	0.159926758155856	-0.0200472938021127	6.99799023963206	2.37137790060897	0.102785581454783	0.604957441523431	0.179974051957968	0
ENSMUSG00000112067	Gm48015	-1.24896254327745	1.11426534237961	2.36322788565706	-0.857968917495484	2.37104130324227	0.102817449926965	0.604957441523431	2.36322788565706	0
ENSMUSG00000032458	Copb2	0.151278230577088	0.148328961417836	-0.00294926915925126	7.53140367685181	2.37099564917613	0.102821773165549	0.604957441523431	0.151278230577088	0
ENSMUSG00000057657	Rps18-ps3	0.0125590199171715	-0.389106542073686	-0.401665561990858	2.26024720870869	2.37094592873135	0.102826481686517	0.604957441523431	-0.401665561990858	0
ENSMUSG00000022756	Slc7a4	3.1362991713592	0.208534042865831	-2.92776512849337	-1.2672981324956	2.37290920299323	0.102992198204219	0.605505235452519	3.1362991713592	0
ENSMUSG00000005505	Kbtbd4	0.427404873284479	0.461583469106314	0.0341785958218348	3.01658237277503	2.36903029856505	0.103008061896158	0.605505235452519	0.461583469106314	0
ENSMUSG00000107512	Gm44433	2.68014692711164	2.92378398178468	0.243637054673034	-0.892414023460548	2.37082882780536	0.103010137005256	0.605505235452519	2.92378398178468	0
ENSMUSG00000075304	Sp5	0.713296786727921	0.838929637037207	0.125632850309286	3.16659558392566	2.38482739844259	0.103133664878698	0.605894735922247	0.838929637037207	0
ENSMUSG00000027374	Mrps5	0.214325744437127	0.0420842874509769	-0.172241456986151	6.10350342587657	2.36767423745045	0.103136802072299	0.605894735922247	0.214325744437127	0
ENSMUSG00000032584	Mst1r	2.71455791283436	0.347877413649663	-2.36668049918469	-1.46279103266957	2.3668126802844	0.103218682200618	0.606198244235595	2.71455791283436	0
ENSMUSG00000070520	Nsmce3	-0.00827011538696017	0.203848831374469	0.212118946761429	5.54793417265645	2.36607506363487	0.103288836866409	0.60635125707747	0.212118946761429	0
ENSMUSG00000030054	Gp9	-2.68856461212572	-1.64179866246492	1.0467659496608	-0.299596918120712	2.37680901396987	0.103350061342365	0.60635125707747	-2.68856461212572	0
ENSMUSG00000059327	Eda	-0.860402603259243	-0.884383761312407	-0.0239811580531636	1.97646571639941	2.36963006539919	0.103352975688834	0.60635125707747	-0.884383761312407	0
ENSMUSG00000021282	Eif5	0.0968284149836036	-0.0639661228010009	-0.160794537784604	9.7435153744731	2.36523785979972	0.103368523129115	0.60635125707747	-0.160794537784604	0
ENSMUSG00000039765	Cc2d2a	0.191038493083141	0.514734138133561	0.323695645050419	3.25250934179564	2.36465521731678	0.103424017467327	0.60635125707747	0.514734138133561	0
ENSMUSG00000078496	Zfp982	0.43275886607702	-0.499034935437967	-0.931793801514986	1.53508613322574	2.36463357672802	0.10342607924031	0.60635125707747	-0.931793801514986	0
ENSMUSG00000068706	Gm10250	-0.13300386728761	-0.26649457137549	-0.13349070408788	4.42950193247189	2.36358296038099	0.103526226297947	0.60643388580912	-0.26649457137549	0
ENSMUSG00000075031	Hist1h2bb	-1.07633019646097	-0.829540635919439	0.246789560541529	0.629364640857257	2.3626849343621	0.103611907759131	0.60643388580912	-1.07633019646097	0
ENSMUSG00000016179	Camk1g	-0.0351558928378763	0.628900606754472	0.664056499592349	2.14554156639729	2.36253263600222	0.103626445966902	0.60643388580912	0.664056499592349	0
ENSMUSG00000103967	Gm38214	-3.07002396022804	-1.27871124524003	1.79131271498801	-1.3458867778506	2.36411944685895	0.103647779554859	0.60643388580912	-3.07002396022804	0
ENSMUSG00000024431	Nr3c1	-1.34124739675626	-0.748641168338489	0.592606228417776	0.640657824897598	2.36221768009454	0.103656517963242	0.60643388580912	-1.34124739675626	0
ENSMUSG00000031150	Ccdc120	-0.288006914707989	-0.657724754778066	-0.369717840070077	2.33503974630636	2.36169510993724	0.103706432922052	0.60643388580912	-0.657724754778066	0
ENSMUSG00000040407	Akap9	0.036549264249551	0.2828067221327	0.246257457883149	6.2676165741049	2.36277683226768	0.103750555061637	0.60643388580912	0.2828067221327	0
ENSMUSG00000052609	Plekhg3	-0.309520094539305	-0.477011851073563	-0.167491756534258	3.21668713023817	2.36093509438897	0.103779072692526	0.60643388580912	-0.477011851073563	0
ENSMUSG00000017686	Rhot1	0.222477580487775	0.108224492779046	-0.114253087708729	5.46264193437559	2.36081136131407	0.103790903679568	0.60643388580912	0.222477580487775	0
ENSMUSG00000005251	Ripk4	-3.10564477378791	-0.91782405655729	2.18782071723062	0.344740244707047	2.36643389358091	0.103810744379618	0.60643388580912	-3.10564477378791	0
ENSMUSG00000023393	Slc17a9	-3.27596425858362	-0.416919763172929	2.85904449541069	-1.14732171775039	2.36041417860385	0.103828890548187	0.60643388580912	-3.27596425858362	0
ENSMUSG00000064936	Gm23722	2.57624876779254	0.72328704346429	-1.85296172432825	-1.49441627785904	2.36570045294563	0.103862161404327	0.60643388580912	2.57624876779254	0
ENSMUSG00000026750	Psmb7	0.122985386389376	-0.107171965198819	-0.230157351588194	7.22544909375958	2.35956472179337	0.10391018162954	0.60643388580912	-0.230157351588194	0
ENSMUSG00000038463	Olfml2b	-1.07341679488618	-0.798622152667712	0.274794642218466	1.04549043543649	2.35955660463612	0.103910958741018	0.60643388580912	-1.07341679488618	0
ENSMUSG00000039145	Camk1d	2.92527951075003	0.382408729041554	-2.54287078170847	-1.49764585938996	2.3609774222773	0.103947795299348	0.60643388580912	2.92527951075003	0
ENSMUSG00000031762	Mt2	-1.36889593510907	-1.41172429433538	-0.0428283592263112	-0.170945078160842	2.35880756234966	0.103982695652346	0.60643388580912	-1.41172429433538	0
ENSMUSG00000028634	Hivep3	-0.984206506920482	1.951204901446	2.93541140836648	-0.899096670221626	2.35858512316502	0.104004008870051	0.60643388580912	2.93541140836648	0
ENSMUSG00000035298	Klhl35	1.81446215165982	3.38561288822253	1.57115073656271	-1.38456073269236	2.35835833593915	0.104025743359622	0.60643388580912	3.38561288822253	0
ENSMUSG00000022742	Cpox	-0.409565014080018	-0.144441224871079	0.265123789208939	5.70738312212877	2.36479096134178	0.104036590386751	0.60643388580912	-0.409565014080018	0
ENSMUSG00000102630	Gm37289	-1.58744328958952	-1.69628636246114	-0.108843072871618	-0.846211531851452	2.35816022907771	0.104044733075216	0.60643388580912	-1.69628636246114	0
ENSMUSG00000042772	Smg7	-0.285921378295719	-0.168006108802461	0.117915269493258	5.72986996797684	2.3575050966059	0.104107556985662	0.606623818834259	-0.285921378295719	0
ENSMUSG00000001504	Irx2	-0.561424195766303	-1.70202669231727	-1.14060249655097	0.781555372282074	2.35612678655642	0.104244294123352	0.607154485237581	-1.70202669231727	0
ENSMUSG00000062234	Gak	-0.310480882364923	-0.120138017841833	0.19034286452309	4.81124179319633	2.35592588883652	0.104259156696414	0.607154485237581	-0.310480882364923	0
ENSMUSG00000028822	Tmem50a	0.165283465008376	0.194142572864142	0.0288591078557665	6.89238728009384	2.35531921533773	0.104317456525915	0.607213302357832	0.194142572864142	0
ENSMUSG00000022533	Atp13a3	-0.324060640912756	-0.207638359170596	0.11642228174216	4.87591822918758	2.35518117962052	0.104330726135156	0.607213302357832	-0.324060640912756	0
ENSMUSG00000022197	Pdzd2	0.38611534700046	0.565827652477573	0.179712305477113	3.72029348389339	2.35588996959383	0.104376740145548	0.607213302357832	0.565827652477573	0
ENSMUSG00000049288	Lix1l	-0.0712989506107212	-0.383071663381521	-0.3117727127708	4.13077712139098	2.35421538391833	0.104423618668531	0.607213302357832	-0.383071663381521	0
ENSMUSG00000032313	Tmem266	-3.96526671584602	0.685050339488649	4.65031705533467	-1.43171683024598	2.35739712307851	0.104470036916547	0.607213302357832	4.65031705533467	0
ENSMUSG00000020564	Atxn7l1	0.116444218819708	0.367003526572337	0.250559307752629	3.56105216816808	2.3535867941788	0.10448412396592	0.607213302357832	0.367003526572337	0
ENSMUSG00000034525	Ice1	-0.245017723417713	-0.0243357755324977	0.220681947885216	5.37676022420948	2.3533487825345	0.104507043405665	0.607213302357832	-0.245017723417713	0
ENSMUSG00000064284	Cdpf1	0.269555781103514	0.14576798843739	-0.123787792666125	4.82029542082922	2.35330363662926	0.104511391338929	0.607213302357832	0.269555781103514	0
ENSMUSG00000036273	Lrrk2	0.586406913729245	-0.313666771283985	-0.90007368501323	2.1083072104961	2.35251885419932	0.104587002493749	0.607417993216854	-0.90007368501323	0
ENSMUSG00000098983	Gm28003	-1.78812892058375	1.60822492455947	3.39635384514322	-1.56417647805114	2.35230956806949	0.104607176082356	0.607417993216854	3.39635384514322	0
ENSMUSG00000049295	Zfp219	-0.439007668608642	-0.00844333104286307	0.430564337565779	3.62522597321937	2.35125999695663	0.104708407573301	0.607703889593731	-0.439007668608642	0
ENSMUSG00000020362	Cnot6	-0.216283015629671	-0.104031479353115	0.112251536276556	6.82503536952534	2.35117101444893	0.104716994632914	0.607703889593731	-0.216283015629671	0
ENSMUSG00000002280	Narfl	0.373099949505977	0.326088837417373	-0.0470111120886036	3.98560511941236	2.34990086253078	0.104839647405591	0.608102732836311	0.373099949505977	0
ENSMUSG00000031024	St5	-0.153412437931958	0.308001208314586	0.461413646246545	3.39266015797707	2.34983155935873	0.104846343977709	0.608102732836311	0.461413646246545	0
ENSMUSG00000030056	Isy1	-0.265194168732652	-0.116786449605582	0.148407719127071	5.18957835625527	2.34939226066652	0.104888802494737	0.608173166372663	-0.265194168732652	0
ENSMUSG00000030516	Tjp1	-0.327591693044634	-0.198668132176511	0.128923560868123	4.68562828438218	2.34879830928443	0.104946236629388	0.608330366731807	-0.327591693044634	0
ENSMUSG00000052914	Cyp2j6	0.611315563513806	0.433241020960585	-0.178074542553221	2.71106762085503	2.34816150748853	0.105007850529273	0.608464603066689	0.611315563513806	0
ENSMUSG00000103701	Gm10728	-2.74197166177276	-0.289955367997977	2.45201629377479	-1.05886197450761	2.34972070984891	0.10503005285714	0.608464603066689	-2.74197166177276	0
ENSMUSG00000026111	Unc50	0.20120468020333	0.109528843667725	-0.091675836535605	6.64466737715371	2.34729709812474	0.105091546628128	0.608645094819139	0.20120468020333	0
ENSMUSG00000024050	Wiz	-0.25363479997321	-0.0753632253587074	0.178271574614502	5.11451785145029	2.34615435668487	0.105202298226669	0.609097890088701	-0.25363479997321	0
ENSMUSG00000034449	Dhrs11	-0.504443169639764	-0.305012436080402	0.199430733559362	4.16423756030027	2.3458346618983	0.105233303878393	0.609097890088701	-0.504443169639764	0
ENSMUSG00000043668	Tox3	-0.629626795129527	-0.0500751464295775	0.579551648699949	2.67627307553937	2.34522753595626	0.105292212156516	0.609097890088701	-0.629626795129527	0
ENSMUSG00000020708	Psmc5	0.147554128682299	-0.0516916201573972	-0.199245748839696	9.2697125488243	2.34498155438399	0.105316089007217	0.609097890088701	-0.199245748839696	0
ENSMUSG00000018428	Akap1	-0.31234822055145	-0.0572615888557338	0.255086631695716	4.11700945933561	2.34492548530208	0.105321532285799	0.609097890088701	-0.31234822055145	0
ENSMUSG00000025648	Pfkfb4	-0.808885148836332	-0.352426152069169	0.456458996767162	2.45392011456581	2.34429166641991	0.105383084741569	0.609278226537564	-0.808885148836332	0
ENSMUSG00000039735	Fnbp1l	-0.238742405828738	0.033430085576055	0.272172491404793	5.22819311686196	2.34309759048734	0.105499147075882	0.609734513607318	0.272172491404793	0
ENSMUSG00000084950	Gm5577	-0.703815242881317	-0.506753208652719	0.197062034228598	1.8022869270595	2.34262270927264	0.105545341599995	0.609734513607318	-0.703815242881317	0
ENSMUSG00000078578	Ube2d3	-0.0208287145250614	-0.167441755296391	-0.14661304077133	9.04974712967541	2.34254211649752	0.105553183419311	0.609734513607318	-0.167441755296391	0
