seqnames	start	end	width	strand	nWindows	logFC.stage18.IIvsI.up	logFC.stage18.IIvsI.down	logFC.stage18.IIIvsI.up	logFC.stage18.IIIvsI.down	logFC.stage18.IIIvsII.up	logFC.stage18.IIIvsII.down	PValue	FDR	best	logFC.stage18.IIvsI	logFC.stage18.IIIvsI	logFC.stage18.IIIvsII	logCPM
chr14	21441351	21442650	1300	*	23	10	0	9	1	0	7	0.0749436469710767	0.804906592225558	667208	1.05753874860676	0.824506083814638	-0.233032664792127	-0.250551955801631
chr14	21458151	21458300	150	*	1	0	1	0	1	0	1	0.0343989586911128	0.683869651219052	667221	-0.832865076776504	-2.23632833576854	-1.40346325899204	-1.704936613498
chr14	21471601	21472050	450	*	7	3	0	1	5	0	5	0.0837469975347437	0.826460119866451	667249	0.11775162991832	-1.8537350196984	-1.97148664961672	-1.66720818827525
chr14	21490001	21490500	500	*	3	2	1	2	0	2	0	0.0665699270976517	0.788364021955503	667257	2.22009047437743	2.93381284361617	0.713722369238745	-1.68481853170699
chr14	21501001	21502350	1350	*	25	6	1	11	0	8	0	0.0114812953058742	0.515777908322653	667341	1.3629821431768	2.97081092827799	1.6078287851012	-1.58888616432724
chr14	21553851	21554400	550	*	9	7	0	7	0	1	0	0.0996490374626942	0.858556589298845	667404	3.27240744566219	3.19669722651261	-0.0757102191495838	-1.67161362523266
chr14	21672801	21673950	1150	*	21	1	7	1	17	0	9	0.0138593748098104	0.547308169753989	667536	-1.07084321524778	-1.79934994916912	-0.728506733921347	-1.06644256140272
chr14	21674501	21674850	350	*	5	0	2	0	5	0	4	0.00590157930764734	0.412945756321948	667548	-0.751609061715242	-2.62535385913067	-1.87374479741543	-1.52025180844669
chr14	21681701	21682600	900	*	16	0	6	0	14	1	8	0.0691827884422187	0.794758329973159	667606	-0.0456262337948371	-1.77454944700407	-1.72892321320923	-1.0578185061401
chr14	21706301	21707550	1250	*	19	11	1	8	4	1	7	0.0632988654775451	0.780741699239052	667658	3.09387234329623	3.61846208452913	0.524589741232897	-1.69604736157772
chr14	21714351	21715350	1000	*	18	3	8	0	4	4	3	0.03094560320834	0.666362860563768	667711	-2.72903160240918	-0.989640553874975	1.7393910485342	-0.935360648183128
chr14	21749951	21750900	950	*	17	2	0	3	0	4	1	0.081086742900811	0.819274524883166	667797	0.0920396017952975	0.861148081770796	0.769108479975498	0.0432564981677565
chr14	21848701	21850150	1450	*	27	4	2	8	2	10	3	0.00693500289188448	0.437453617760485	667977	-0.0365467966353281	0.606156986117009	0.642703782752337	1.55171945996695
chr14	21952451	21952900	450	*	7	4	0	0	0	0	3	0.0510697246396715	0.744251220270257	668198	1.31372977596235	-0.469890365230853	-1.78362014119321	-1.66749031316201
chr14	21984401	21985900	1500	*	28	0	6	0	7	4	5	0.0849589819210437	0.828573673283004	668318	-1.93136681064614	-0.0406785291117075	1.89068828153444	-0.289549772938368
chr14	21987201	21988750	1550	*	29	6	0	2	0	0	0	0.00371684332224411	0.35284714048169	668371	0.623800173376685	0.185437209552992	-0.438362963823693	1.89472053459843
chr14	22076901	22077400	500	*	8	3	0	4	0	1	0	0.0233382982573689	0.626197254344716	668730	3.97953719739211	4.3372963686236	0.357759171231482	-1.52656516291037
chr14	22081451	22082350	900	*	15	0	3	1	9	3	9	0.000696355252950612	0.184883416066192	668744	0.0660664197390836	-3.50368666760555	-3.56975308734463	-1.2738084716942
chr14	22088951	22090450	1500	*	28	0	0	0	10	0	4	0.00538689619908558	0.399057300650427	668781	-0.379548433595675	-0.763566914934679	-0.384018481339004	1.31425328836974
chr14	22095201	22095850	650	*	11	0	11	0	8	4	0	0.0184045790770295	0.588494587231694	668847	-1.97948610085782	-0.548353362707827	1.43113273815	-1.27924330773009
chr14	22146801	22147800	1000	*	18	0	5	0	8	2	4	0.038575577649262	0.700348025371098	668957	-0.168129354495788	-0.825294798972454	-0.657165444476666	0.718962419495586
chr14	22160251	22161200	950	*	17	12	0	11	1	0	5	0.0832434112305051	0.825322308246753	669041	3.77211332988197	3.07381979510559	-0.698293534776379	-1.64984758370857
chr14	22190051	22190850	800	*	12	5	0	0	9	0	12	0.0443111060520319	0.72082902372639	669136	0.670121994340633	-1.27650878974281	-1.94663078408345	-1.39415244776405
chr14	22213051	22213200	150	*	1	0	1	0	1	0	1	0.0822192492418343	0.822707396672045	669155	-0.603463377076864	-1.72024617844302	-1.11678280136615	-1.68355020708475
chr14	22442101	22442400	300	*	4	4	0	4	0	2	0	0.00907596048173865	0.477502667735678	669365	1.46188094132664	2.34153150097966	0.87965055965302	-1.58310369526151
chr14	22473051	22473250	200	*	2	2	0	2	0	2	0	0.00102454533108411	0.223950584437135	669375	1.15686554495658	3.13223747337462	1.97537192841804	-1.66111777805676
chr14	22588901	22590100	1200	*	22	10	0	9	0	1	0	0.000893830081803274	0.210780950705836	669509	1.46644782863209	1.31452839801088	-0.151919430621207	-0.0229066958586901
chr14	22590001	22591250	1250	*	20	4	1	5	0	2	0	0.0249015045131425	0.634457244981721	669511	1.47069213008551	1.15398348133699	-0.316708648748525	-0.559990288522527
chr14	22599901	22600550	650	*	8	0	3	0	4	1	0	0.072855980308925	0.801735341787079	669559	-1.92828066545919	-1.44862253575926	0.479658129699934	-1.7016022904168
chr14	22707451	22708200	750	*	9	6	0	8	0	7	0	0.0266670813011833	0.64463473725645	669683	0.629891992834919	1.8566227553888	1.22673076255388	-1.64440171696014
chr14	22760251	22761350	1100	*	20	4	0	1	14	0	17	0.0682201562253625	0.792554501333137	669784	0.423965127844967	-1.13621585933361	-1.56018098717857	-1.42940248003399
chr14	22800151	22800300	150	*	1	0	1	0	1	0	1	0.0289871723916215	0.656800022252009	669832	-0.769633028199651	-2.29075546877899	-1.52112244057934	-1.69019455733428
chr14	23378201	23378750	550	*	9	0	4	7	0	9	0	0.066376566629113	0.788214617607832	670103	-0.659710737381662	0.734582087960039	1.3942928253417	-1.44633417242619
chr14	23575851	23576350	500	*	8	2	0	3	0	2	0	0.0649140142891543	0.784490760796384	670210	0.417336135808167	2.05459060629219	1.63725447048402	-1.69566553303262
chr14	23622451	23622600	150	*	1	0	1	0	1	1	0	0.0810201291890299	0.819274524883166	670223	-1.43415929746727	-0.762971489595984	0.671187807871283	-1.69295755536986
chr14	23684351	23685050	700	*	12	0	4	0	9	0	7	0.00318482493482194	0.334056904592485	670240	-1.38979148664961	-1.58729494494309	-0.197503458293481	-1.24154149101006
chr14	23710951	23711450	500	*	6	4	0	4	0	0	0	0.0765769683219193	0.808649608793016	670306	3.17220012027062	2.96463264176908	-0.207567478501536	-1.57985696824034
chr14	23805151	23805800	650	*	11	0	6	0	6	4	4	0.024823663479834	0.634457244981721	670350	-2.64184361385223	0.245103754251857	2.88694736810409	-1.44127810478853
chr14	23897401	23898300	900	*	15	0	8	0	10	0	3	0.0940396380833938	0.846982381180716	670457	-1.02169813151097	-1.7848240592155	-0.763125927704533	-1.42101671544855
chr14	24155151	24155750	600	*	6	2	2	2	2	3	0	0.00780430745133058	0.455103454815388	670680	-2.51341558861237	-0.922606568727848	1.59080901988452	-1.6372260449666
chr14	24601901	24602600	700	*	12	1	0	0	9	0	10	0.0492321733695578	0.73720306638174	671416	-0.316268781596753	-1.109098264574	-0.792829482977247	-0.361041857225071
chr14	24900351	24901500	1150	*	21	3	0	6	7	4	6	0.0251897384120871	0.635645434947369	672049	1.32839165147258	-0.518365091108547	-1.84675674258113	-1.37093310446362
chr14	24901401	24902500	1100	*	18	5	0	0	9	0	14	0.0641387795308084	0.782646850022854	672050	1.4603267352471	0.179500862823042	-1.28082587242406	-1.2492916060222
chr14	24902801	24903450	650	*	11	0	2	0	10	0	9	0.0847439979545483	0.82831031622681	672070	-0.150758100793659	-1.43993932331866	-1.289181222525	-0.956592183065855
chr14	24924001	24925150	1150	*	16	0	0	0	7	1	5	0.0608236880034144	0.773513185332822	672107	0.167461879965114	-1.83092631016767	-1.99838819013279	-1.54218283704177
chr14	24945751	24946000	250	*	3	0	3	0	0	3	0	0.0828528154161594	0.824220652398279	672171	-3.08420862186862	0.0273985665303386	3.11160718839896	-1.59725112894629
chr14	24996901	24998150	1250	*	23	13	0	15	3	3	2	0.000956404012442943	0.21629080591913	672309	0.465202486283637	1.2535962707759	0.788393784492268	0.534734786031503
chr14	25006251	25006400	150	*	1	0	1	0	1	0	1	0.0771831272426834	0.81075844274271	672334	-0.860562938912776	-1.54526394785318	-0.684701008940401	-1.69097766887065
chr14	25063151	25064350	1200	*	22	21	0	19	0	3	1	0.000474343032996554	0.156698163339488	672499	13.6792965049102	13.6111381086413	-0.0681583962688728	-1.65411591960021
chr14	25066551	25067750	1200	*	19	9	0	9	0	0	1	0.0342204222520095	0.683226931616015	672560	5.14854907392132	5.11943753168899	-0.0291115422323288	-1.46065114976813
chr14	25109151	25110100	950	*	17	8	0	4	7	0	13	0.0976125781615391	0.855196978804574	672641	-0.378165402504619	-2.14400559940158	-1.76584019689697	-1.31481581240961
chr14	25168251	25168700	450	*	7	7	0	7	0	0	2	0.00133268381111081	0.250166027992498	672773	6.37844768656091	5.22941393081801	-1.1490337557429	-1.65579324320482
chr14	25226601	25227650	1050	*	19	0	6	0	11	0	3	0.0597856818471413	0.770101462854831	672953	-0.996998228689289	-0.702849526030963	0.294148702658326	0.264857436549493
chr14	25317401	25318350	950	*	17	0	6	1	6	6	2	0.0546754503212283	0.754719389466188	673177	-0.714624974105723	0.511553514762831	1.22617848886855	-0.163886127435392
chr14	25318251	25319200	950	*	17	0	9	4	0	8	0	0.0474299688634776	0.731542080090025	673180	-0.576610535640663	0.653830964023685	1.23044149966435	-0.453454890448461
chr14	25371201	25372050	850	*	15	9	0	8	4	3	1	0.0786873340648837	0.814665967639087	673309	1.18167259890314	2.17458701434633	0.992914415443186	-1.51391930911473
chr14	25375101	25375400	300	*	4	4	0	4	0	2	0	0.0830645259357229	0.824973574627957	673329	0.699439154140484	1.41601545425831	0.716576300117831	-1.51256610911999
chr14	25375601	25375850	250	*	3	3	0	3	0	3	0	0.0646169517224622	0.78392181119623	673332	1.74127848976037	2.51782189735126	0.776543407590891	-1.66491224296529
chr14	25398901	25399500	600	*	10	9	0	9	0	0	5	0.0238603593297381	0.628694395017362	673475	3.00736594618182	2.10128133583956	-0.906084610342262	-1.58782702757878
chr14	25440001	25441050	1050	*	16	13	0	16	0	5	0	0.0638797828832812	0.781827588327472	673573	2.23397528698447	2.22166857788043	-0.0123067091040349	-1.3139433727426
chr14	25454951	25456500	1550	*	29	0	14	2	9	14	0	0.0373730126693554	0.695195451873554	673670	-1.68855899446243	-0.899096131875133	0.789462862587293	-1.19503915593424
chr14	25487551	25488650	1100	*	20	14	0	14	0	4	3	0.0126086728869461	0.529560426848636	674014	4.53746112392422	5.08683883452625	0.549377710602027	-1.47949354710397
chr14	25494651	25495650	1000	*	18	0	7	0	14	0	4	0.037095866655812	0.694853541527641	674041	-0.807909148306057	-1.18672325769126	-0.378814109385198	-0.490134674818983
chr14	25511151	25512250	1100	*	20	8	8	1	7	0	8	0.0279115023372112	0.651595343999727	674161	-1.29642058180564	-1.37180140291325	-0.0753808211076067	-0.951859720034812
chr14	25514851	25515650	800	*	14	1	2	6	2	9	3	0.0602862064487938	0.771600072633274	674191	-0.463985479954828	0.975424007535538	1.43940948749037	-1.25401227338768
chr14	25516501	25517350	850	*	15	0	1	1	7	2	5	0.0874564569644364	0.833126324708236	674211	-0.26625131086535	-0.906027425388078	-0.639776114522728	0.562379610973035
chr14	25607951	25609300	1350	*	25	2	7	7	0	9	3	0.0176318921966661	0.583123908319772	674860	-0.966719112690878	1.48764641906533	2.4543655317562	-1.38069230711471
chr14	25669251	25669850	600	*	10	8	0	8	0	0	3	0.019158491964216	0.593899080004317	675209	3.6853549388785	2.36396311622152	-1.32139182265699	-1.63166203845206
chr14	25718451	25719800	1350	*	25	0	2	0	8	4	5	0.0596013181036174	0.76973907992669	675441	-0.187902863071136	-1.33082400629274	-1.1429211432216	0.0302197216977856
chr14	25757401	25758400	1000	*	18	7	0	7	0	5	2	0.0945439300499321	0.847903939497033	675708	1.41748543064399	1.74892476723611	0.331439336592123	-1.13950141417444
chr14	25759551	25760650	1100	*	20	4	0	4	14	0	14	0.0122301545716169	0.525588086007526	675726	0.475944021300265	-1.51115198654077	-1.98709600784103	-0.980075529118671
chr14	25767151	25768700	1550	*	29	0	13	0	19	0	9	0.0021669170536151	0.297983168985613	675774	-0.681522697353796	-1.40268742868642	-0.721164731332622	0.200651429911296
chr14	25770051	25771550	1500	*	22	10	4	1	8	2	14	0.098676812271676	0.857950236317875	675831	0.605691814755789	-1.60256288471849	-2.20825469947428	-1.55666591514659
chr14	25772601	25774000	1400	*	26	0	0	0	17	0	13	0.0773448173024132	0.810884275691588	675846	-0.304186594042115	-1.9011703714429	-1.59698377740078	-1.34181973853742
chr14	25786801	25787850	1050	*	16	1	11	3	6	9	0	0.0918434926486225	0.841315587943814	675916	-1.34211633024698	-1.13334016486344	0.208776165383537	-0.972409403741607
chr14	25850851	25851950	1100	*	20	3	5	5	7	3	4	0.000756100572521789	0.19281791311149	676160	-1.17974348878781	-1.29308149387762	-0.113338005089806	-0.213450114148978
chr14	25851851	25852950	1100	*	20	5	10	4	5	6	1	0.0182955792061966	0.58771289210942	676163	-1.88708417356554	-0.621862226213479	1.26522194735206	-0.686718901357543
chr14	25873951	25874450	500	*	6	2	1	4	0	3	0	0.00945638033833119	0.483018498339085	676237	7.37283368418176	7.98852209472678	0.615688410545013	-1.6585278871563
chr14	26357101	26358100	1000	*	18	13	0	14	2	4	2	0.0940219702933681	0.846967086245305	676292	1.55682204496383	1.9806335665605	0.42381152159667	-1.49123594907
chr14	26579651	26580550	900	*	16	0	5	6	3	5	2	0.010011587062442	0.491339470998836	676471	-0.574069283888977	-2.50249849144922	-1.92842920756025	-1.36698423808372
chr14	27030851	27031900	1050	*	15	7	2	8	0	3	3	0.0956039210566199	0.851176176677394	676755	0.606576940899687	1.11577813746419	0.509201196564499	0.0612466249636601
chr14	27075051	27076550	1500	*	23	7	4	13	2	11	1	0.0041066095879366	0.365785929657895	677164	-1.65844838572541	1.18369119954456	2.84213958526997	-1.33276610007961
chr14	27080701	27081150	450	*	4	4	0	3	0	0	2	0.0937952049931829	0.846815024265174	677174	2.33042269791275	1.43794251740886	-0.892480180503889	-1.66030783138971
chr14	27081551	27082950	1400	*	22	5	10	4	9	3	1	0.0706614718576747	0.797222782751309	677190	-1.59074223058461	-1.03516075541144	0.555581475173167	-1.29308374009839
chr14	27084701	27085100	400	*	6	0	5	1	0	6	0	0.0752839234208867	0.805417396640067	677199	-0.82850855228767	0.386433104257331	1.214941656545	-1.02895861341763
chr14	27144751	27146100	1350	*	25	2	0	3	9	3	13	0.00154016468904897	0.264692186593949	677317	-0.314658911649774	-1.89006825495198	-1.57540934330221	-0.297971713255042
chr14	27167301	27167650	350	*	5	4	1	5	0	5	0	0.00640533082000396	0.426158997485546	677359	1.48226079805869	2.81426153753661	1.33200073947792	-1.51639528872042
chr14	27342351	27342850	500	*	6	5	0	5	0	0	4	0.0477279602931412	0.73210541909015	677679	1.78006504143795	0.831517170147542	-0.948547871290408	-1.4599167720377
chr14	27349901	27350150	250	*	3	3	0	3	0	0	3	0.00502100342503991	0.387283019021373	677702	3.46633571106531	1.70743641174316	-1.75889929932215	-1.63030135648156
chr14	27393801	27394100	300	*	4	0	4	2	1	3	0	0.0396619415578425	0.704900003117917	677773	-5.49241263811072	-0.256725789933989	5.23568684817673	-1.53306794646354
chr14	27807951	27809250	1300	*	23	4	0	3	10	0	10	0.018924533943536	0.592970378719055	677987	0.262611233620034	-2.96119532515355	-3.22380655877358	-1.35516510244647
chr14	27937001	27937550	550	*	9	0	1	0	9	0	9	0.0314028117154132	0.668051037813951	678036	-0.135045123982145	-1.64886339415577	-1.51381827017362	-1.44238340018125
chr14	28265951	28266800	850	*	15	0	9	0	13	0	7	0.0652058342601287	0.785476932950964	678190	-0.910410932424548	-2.00009250273087	-1.08968157030632	-1.38379368756295
chr14	28432851	28433100	250	*	3	0	3	0	0	3	0	0.0221143197375111	0.617112369889993	678407	-2.72758873664095	-0.360678154826929	2.36691058181402	-1.62225722873547
chr14	28451201	28452200	1000	*	18	1	0	1	9	1	11	0.0656205678499872	0.786675291891169	678541	-0.224830403283687	-1.68522177218131	-1.46039136889763	-0.769812398136108
chr14	28463951	28464350	400	*	6	0	6	0	6	4	0	0.0645345949040748	0.783641084052204	678562	-1.78351629860706	-1.17630125864685	0.607215039960205	-1.45101461639728
chr14	28518051	28518650	600	*	10	10	0	10	0	2	2	0.0707770900856459	0.797743880366603	678875	4.31817558169609	4.10629723909515	-0.211878342600945	-1.48332371259537
chr14	28522401	28522850	450	*	7	7	0	7	0	3	0	0.0165030657350788	0.571633926337553	678885	3.51280302254791	4.569407558734	1.05660453618609	-1.60259001307429
chr14	28541901	28542800	900	*	16	4	3	14	0	15	0	0.0446446173862686	0.721140898605777	678911	0.891740771284214	2.02796863772573	1.13622786644151	-1.18111171740615
chr14	28623701	28624450	750	*	13	6	0	4	0	0	0	0.0496978807254579	0.738868059933262	678932	5.22997059434282	5.51593309452089	0.285962500178075	-1.65478891421582
chr14	28957951	28959450	1500	*	28	0	13	0	21	0	3	0.0214910115719195	0.612665687023322	679072	-1.07604937944279	-1.13686670855205	-0.0608173291092613	-0.608215476728717
chr14	29025501	29026000	500	*	8	1	3	7	0	7	0	0.081360887628779	0.820386425876493	679151	0.0807741841764918	1.3616904128955	1.28091622871901	-1.4199713725108
chr14	29064351	29065250	900	*	16	10	0	16	0	6	0	0.0650285432949808	0.784894121885498	679212	1.01099536896427	1.43053382673723	0.419538457772959	-0.785485543225609
chr14	29133651	29133800	150	*	1	0	1	0	0	1	0	0.058615209752664	0.766381456552129	679280	-1.51113179565654	-0.47247742449838	1.03865437115816	-1.67756054804339
chr14	29194451	29195100	650	*	11	0	3	0	10	1	7	0.0538040616434118	0.752225767138962	679318	-0.373441150250607	-1.76523905381151	-1.3917979035609	-1.29218688569788
chr14	29268001	29269250	1250	*	23	3	1	3	10	3	5	0.0552086679860479	0.756492293639864	679364	-0.321029949554746	-0.764365679978744	-0.443335730423997	0.94075011664003
chr14	29269601	29270550	950	*	17	0	8	0	12	0	3	0.0328218745733847	0.67639272176553	679385	-0.652834473480955	-1.13634730774302	-0.483512834262065	-0.211884215140374
chr14	29403751	29404900	1150	*	20	4	2	1	12	0	13	0.062278086550221	0.778199280380123	679428	-0.338374504207007	-1.90374558467804	-1.56537108047103	-1.1827574615582
chr14	29442551	29442850	300	*	4	0	4	0	1	4	0	0.0688230100405759	0.794204582461831	679458	-1.39759806774503	-0.103175856938231	1.2944222108068	-1.55147742138207
chr14	29562751	29563300	550	*	9	5	1	7	0	2	0	0.0237681309781302	0.628393684928924	679492	1.33839314245518	1.67780863102353	0.339415488568356	-1.12309079069777
chr14	29738801	29739100	300	*	4	4	0	4	0	2	0	0.0298742560609158	0.661663578465803	679593	5.62405066222149	6.20369100696781	0.579640344746321	-1.69718614600219
chr14	30136801	30138000	1200	*	22	7	2	6	4	1	5	0.0526964042639429	0.748895350910673	679914	4.37297557612158	4.67751039105376	0.304534814932181	-1.53913682868721
chr14	30137901	30139050	1150	*	21	7	1	6	4	1	4	0.0589393758196097	0.76761018883862	679916	3.63776141202685	3.98415225753856	0.346390845511705	-1.52652815858631
chr14	30456001	30456700	700	*	12	9	0	10	0	1	0	0.0831620697724475	0.825145980867679	680142	5.06890726559253	4.89804260636448	-0.170864659228054	-1.69508358790544
chr14	30479101	30480300	1200	*	22	0	0	5	2	3	4	0.0299417186997437	0.661663578465803	680174	0.154784286092399	0.663671644801555	0.508887358709156	1.46420886789581
chr14	30549201	30550450	1250	*	23	13	0	9	1	0	5	0.0155656646056954	0.56376322706747	680242	2.06895505381066	1.83959681356583	-0.229358240244824	-0.580621591840982
chr14	30586451	30587200	750	*	13	4	0	11	0	11	0	0.0400032485615697	0.705607890990858	680412	0.524369735563884	1.81844626432532	1.29407652876144	-1.31327006905451
chr14	30633651	30634600	950	*	17	0	11	1	3	8	0	0.0130068725286206	0.534489334837323	680624	-1.92787760180055	-0.695340275826951	1.2325373259736	-1.06577640497559
chr14	30968451	30968650	200	*	2	2	0	2	0	2	0	0.0735333211853056	0.803042902809514	681168	0.987231468748597	1.89051793861924	0.903286469870639	-1.6728254670567
chr14	31020051	31020250	200	*	2	0	0	0	2	0	2	0.0980943447945237	0.856435082236187	681306	0.262103714975412	-1.2056103727859	-1.46771408776131	-1.59157286247834
chr14	31062251	31062600	350	*	5	1	0	0	4	0	5	0.0943902206366223	0.847492524188224	681312	-0.0900847987406679	-1.60040015629007	-1.5103153575494	-1.6743775412381
chr14	31078701	31079750	1050	*	17	0	12	8	3	14	0	0.0471055149277194	0.731124684170704	681325	-3.16157786479177	0.0700870894583931	3.23166495425016	-1.54664087481905
chr14	31129301	31130750	1450	*	25	0	6	0	9	5	6	0.0690542588343807	0.794455269156714	681403	-1.59936927032126	-0.20272879992	1.39664047040126	-0.946472330256526
chr14	31133301	31134700	1400	*	26	9	3	16	1	16	0	0.0161846275923943	0.568137563305701	681502	2.64675272031738	4.02334625481574	1.37659353449836	-1.62704280345825
chr14	31152251	31153000	750	*	13	5	2	9	1	10	0	0.0230985408270634	0.62385404687663	681634	2.07271701979307	3.23968864824826	1.16697162845518	-1.53166349658157
chr14	31166101	31167200	1100	*	20	1	3	10	1	10	0	0.0360647500235105	0.691075606547739	681679	0.137577478220981	1.30404763759912	1.16647015937814	-0.774826695491934
chr14	31172801	31173750	950	*	16	6	0	14	0	11	0	0.0740500091782127	0.803621729751649	681744	2.57785422047108	3.32246452936509	0.744610308894005	-1.3319688870407
chr14	31195001	31196450	1450	*	27	3	8	11	5	18	0	0.0242852407668634	0.631046732752324	681850	1.12764324386133	3.75290841601712	2.62526517215579	-1.64932260096192
chr14	31200051	31200700	650	*	8	0	4	4	0	6	0	0.0693071553407085	0.794758329973159	681887	-1.76675074190755	0.404172591434448	2.170923333342	-1.56637109415379
chr14	31215151	31216350	1200	*	22	6	0	3	3	0	3	0.0746308667993265	0.804078055178799	681961	2.22941891017003	1.9287021700185	-0.300716740151538	-1.16579938152689
chr14	31272001	31272750	750	*	13	1	0	4	0	4	1	0.0695702078191028	0.795107603632083	682146	-0.162331612952846	1.17403233702493	1.33636394997778	-1.17594311406249
chr14	31336601	31337450	850	*	15	0	0	1	1	3	1	0.0599379511580429	0.770673382723276	682243	-0.00310873137556052	0.507853525445501	0.510962256821061	1.78726739084643
chr14	31420551	31421750	1200	*	16	8	0	6	2	0	4	0.0512046661281158	0.744666328389045	682429	2.7204807152039	2.30541884867846	-0.41506186652544	-1.44421465022378
chr14	31539351	31539800	450	*	5	5	0	5	0	0	0	0.097820252612837	0.855811160290795	682716	2.67286059814106	2.50649716621793	-0.166363431923128	-1.6318992913653
chr14	31681701	31682600	900	*	16	0	0	0	14	0	14	0.0405734299894953	0.707785446655584	682991	-0.233502247887523	-0.951242943219565	-0.717740695332041	0.371909306350533
chr14	31686501	31686700	200	*	2	2	0	2	0	2	0	0.0120284889793194	0.522421859670553	683013	2.01867972226855	3.25872333499451	1.24004361272596	-1.65623788713582
chr14	31690851	31691000	150	*	1	1	0	1	0	0	0	0.00693133082567385	0.437453617760485	683015	3.82527287245506	4.0074558775551	0.18218300510004	-1.68687007898097
chr14	31902001	31902200	200	*	2	0	2	0	2	0	1	0.044822808987939	0.721632631881051	683190	-1.31516585658858	-1.69910456334005	-0.383938706751465	-1.64603641743238
chr14	31934001	31935100	1100	*	20	0	1	0	14	0	5	0.00532038360696853	0.397360920942049	683250	-0.418818822219272	-0.679569295541699	-0.260750473322427	1.8424264808604
chr14	31969451	31970450	1000	*	18	18	0	18	0	4	2	0.0908104695963539	0.839413044837166	683328	3.40428061655145	2.20655918091961	-1.19772143563184	-1.69284105878682
chr14	31973651	31974250	600	*	10	10	0	10	0	3	0	0.0282636307201445	0.65387405830134	683370	3.57574214344815	4.03021051891792	0.454468375469772	-1.33197387774757
chr14	32074851	32075150	300	*	4	4	0	4	0	2	0	0.0295798837911999	0.660774093977036	683637	1.85889834024324	2.69726144477929	0.83836310453605	-1.60187119179244
chr14	32120951	32122300	1350	*	24	7	0	1	13	0	20	0.0401707425026427	0.706711594368074	683719	1.66584666315713	-0.534866471418146	-2.20071313457527	-1.65221828234946
chr14	32317801	32318300	500	*	8	0	4	0	8	0	8	0.0183043233281183	0.58771289210942	683912	-0.605700607014544	-1.52581659289786	-0.920115985883316	-0.926971250670402
chr14	32421101	32422250	1150	*	14	4	0	0	6	0	10	0.0413026750560885	0.709205602823616	684016	0.464361487931584	-1.48252559768502	-1.9468870856166	-1.49293007215448
chr14	32462601	32463800	1200	*	22	9	1	13	0	9	0	0.0692996149916214	0.794758329973159	684109	1.54265757663646	2.2256796358572	0.683022059220741	-1.03171182274903
chr14	32532551	32533500	950	*	17	0	2	0	10	1	13	0.0580659476610523	0.765218019553628	684234	-0.238635177048364	-1.51337449229424	-1.27473931524587	-0.937309639203301
chr14	32607551	32608900	1350	*	23	14	0	10	5	0	8	0.0923810836647218	0.843025961459755	684367	1.74133334222778	0.322522068635926	-1.41881127359186	-1.5200626764013
chr14	32683801	32685000	1200	*	19	8	0	0	8	0	17	0.00399137876349726	0.362335210395453	684490	1.66857766052644	0.4994943591864	-1.16908330134004	-0.838955771462257
chr14	32708101	32709000	900	*	14	5	1	9	4	7	5	0.0461399553812868	0.726466376133934	684576	-0.356618705057706	1.79737576850444	2.15399447356215	-1.4859104554119
chr14	32875151	32875700	550	*	9	0	7	1	7	1	3	0.0193120320577635	0.59610516345878	684721	-0.838374814861605	-1.94681561237794	-1.10844079751633	-1.25442111385452
chr14	32958451	32959050	600	*	7	6	0	6	0	0	0	0.00906227079584582	0.477502667735678	684810	5.82258043085	5.4173759330446	-0.405204497805396	-1.54066852059846
chr14	32982801	32983650	850	*	15	7	1	11	1	9	1	0.00656592838311326	0.430184002792219	684837	4.85967516945707	5.57331348422753	0.713638314770458	-1.56057463432638
chr14	32994651	32995950	1300	*	24	13	1	18	0	10	4	0.017509101832872	0.581622775307934	684885	0.225250739599413	1.40393257603595	1.17868183643654	-0.711263582792521
chr14	33432251	33432800	550	*	9	0	9	0	6	6	0	0.0411700032598851	0.709061949277735	685581	-1.74125030301463	-1.13749202358907	0.603758279425558	-1.53357231786555
chr14	33473351	33474400	1050	*	16	0	7	0	13	0	9	0.00650944249359586	0.429052801714861	685643	-0.96616499408456	-2.17194841397209	-1.20578341988753	-1.24109855129388
chr14	33687301	33688200	900	*	16	6	1	5	0	0	0	0.0437638240253589	0.720671939412232	685783	2.21253085159228	2.28217810224111	0.069647250648827	-0.893043864648322
chr14	33789901	33790750	850	*	13	1	5	0	6	0	3	0.0206270145855001	0.60777193820749	685900	-0.911317090560961	-1.67869026620043	-0.767373175639465	-0.809736251252589
chr14	33824201	33825250	1050	*	15	3	6	4	4	4	1	0.0343876428547342	0.68384839157327	685972	-1.48842204806241	-1.30888360947092	0.179538438591495	-1.41942364550017
chr14	33940301	33941200	900	*	16	4	2	13	0	9	0	0.058512699592207	0.766105806193356	686228	0.33946747942821	2.25386119188712	1.91439371245891	-1.69001106079793
chr14	34079901	34081050	1150	*	21	5	0	6	8	1	9	0.0160657824931655	0.567214843850749	686386	-0.0346758449961442	-2.57782336889414	-2.543147523898	-1.53060316938686
chr14	34220201	34221100	900	*	16	10	0	13	1	3	0	0.0156177921707882	0.564032282450632	686601	4.77345454951564	4.85666055517348	0.0832060056578408	-1.50153206688287
chr14	34372551	34373400	850	*	15	9	1	8	1	0	6	0.0678391699726734	0.791602756568875	686811	2.3131346824568	1.27869222734052	-1.03444245511628	-1.45688156780031
