seqnames	start	end	width	strand	nWindows	logFC.stage35.IIvsI.up	logFC.stage35.IIvsI.down	logFC.stage35.IIIvsI.up	logFC.stage35.IIIvsI.down	logFC.stage35.IIIvsII.up	logFC.stage35.IIIvsII.down	PValue	FDR	best	logFC.stage35.IIvsI	logFC.stage35.IIIvsI	logFC.stage35.IIIvsII	logCPM
chr11	118253401	118254400	1000	*	18	6	0	8	0	6	0	0.0686862932580934	0.999996693154928	447988	0.624096518747012	1.53465636721327	0.910559848466254	-1.36053756252436
chr11	118345651	118346050	400	*	6	5	0	4	0	0	1	0.0341118099976668	0.922321206556901	448226	1.28370249646941	0.753181140694364	-0.530521355775041	-1.12104304535564
chr11	118400201	118401350	1150	*	21	1	4	3	0	6	0	0.0694996487845524	0.999996693154928	448458	-1.00212507527616	0.4129943860433	1.41511946131946	-1.15621503747635
chr11	118424051	118425000	950	*	17	8	0	12	0	2	1	0.0926833270652518	0.999996693154928	448590	1.62496276039583	2.08135518168292	0.456392421287087	-1.47862561453549
chr11	118438551	118439750	1200	*	22	3	0	7	0	6	0	0.0774428777529496	0.999996693154928	448721	0.391276844724159	1.91201506891164	1.52073822418748	-1.5591771342689
chr11	118458801	118460050	1250	*	23	6	0	5	0	0	2	0.0264762886083506	0.881027634932181	448782	2.28206624716224	1.92656356570677	-0.355502681455471	-1.23091303723345
chr11	118484801	118485700	900	*	16	0	3	2	1	4	1	0.0202561858059797	0.837673949303923	448885	-1.1644146178175	0.684603635217766	1.84901825303527	-1.45908087290185
chr11	118512301	118513400	1100	*	20	0	10	8	2	13	2	0.0196941267370756	0.83252955550548	449031	-0.869496869636066	0.826908668406754	1.69640553804282	-1.10779231033467
chr11	118584651	118585450	800	*	13	3	0	1	2	0	6	0.04643474413467	0.971281598793681	449221	1.89037418084303	1.1417034679862	-0.74867071285683	-1.69021999720529
chr11	118613051	118613200	150	*	1	1	0	1	0	1	0	0.027286231479895	0.885797368320147	449256	0.804334655972012	1.47814567007432	0.673811014102309	-1.62658534518436
chr11	118942251	118943200	950	*	16	0	8	0	6	5	1	0.0526594987043977	0.995829908321395	449923	-1.92190870697767	-0.734843388542695	1.18706531843497	-1.58504570207305
chr11	118952801	118953450	650	*	11	2	0	6	0	3	0	0.0458116917571597	0.968340715143276	449928	-0.410007780015368	1.24630565463785	1.65631343465322	-1.53645021481833
chr11	118954851	118955700	850	*	15	2	7	4	0	11	1	0.0277579282751187	0.890765568721676	449945	-1.49228817105441	0.133931384529486	1.6262195555839	-1.32194363547221
chr11	118999001	118999850	850	*	15	5	0	9	0	7	0	0.0279910124104896	0.890835815212795	450099	0.0907988789251821	1.26513071253333	1.17433183360814	-0.829713482851221
chr11	119007251	119008550	1300	*	24	3	5	15	0	19	0	0.0253430503293138	0.873548916091258	450121	-0.244112459532129	1.08811438490938	1.33222684444151	-0.347902391271107
chr11	119046151	119047600	1450	*	27	0	8	0	11	5	2	0.0794274195035744	0.999996693154928	450479	-0.805986990980558	-1.36385780229438	-0.557870811313826	-0.86052647022914
chr11	119052551	119054050	1500	*	28	0	6	0	8	0	0	0.0738628896738279	0.999996693154928	450589	-0.830830392786922	-0.926405828316266	-0.0955754355293444	0.00636684748218916
chr11	119053951	119055500	1550	*	29	3	0	4	5	1	1	0.0517584673490236	0.992248670929541	450638	1.61455923499753	1.40641622525235	-0.208143009745182	-1.42978131660644
chr11	119055401	119056900	1500	*	28	5	2	7	0	18	0	0.00326017642084499	0.524748488267946	450641	1.20213703011329	2.23720068591685	1.03506365580356	-1.41927377748425
chr11	119056801	119058300	1500	*	28	5	2	8	3	3	3	0.0828625554600484	0.999996693154928	450680	0.886759225435859	1.45623302275837	0.569473797322507	-0.994152265379984
chr11	119107351	119108250	900	*	16	1	2	4	0	5	0	0.0879517762819907	0.999996693154928	451090	-0.231514312696928	1.27245264812865	1.50396696082558	-1.49617877623366
chr11	119118051	119119500	1450	*	27	0	6	1	1	10	1	0.0869762961784658	0.999996693154928	451130	-1.55429684101596	-0.330057647307252	1.22423919370871	-1.48443253407174
chr11	119125601	119126850	1250	*	23	11	0	17	3	5	3	0.0783444204039161	0.999996693154928	451142	0.951933581306582	1.1269190353587	0.174985454052116	-0.799591464157519
chr11	119146001	119147150	1150	*	21	2	2	6	4	5	2	0.0753541174903836	0.999996693154928	451328	0.902996164091426	2.03442500102458	1.13142883693316	-1.21535894938277
chr11	119190251	119191100	850	*	15	3	0	0	0	3	4	0.0256046169277223	0.876030759405101	451507	1.09888496769912	-0.176977377194155	-1.27586234489328	-1.2137276632191
chr11	119191001	119191850	850	*	15	6	0	2	0	1	5	0.0896320643984409	0.999996693154928	451509	1.10397740562815	-0.114346129937394	-1.21832353556555	-1.33629851247674
chr11	119273301	119273950	650	*	11	3	1	6	0	4	0	0.0549046385341912	0.999996693154928	451949	1.38604657488854	1.94095841406798	0.554911839179433	-1.20296387607652
chr11	119283451	119284450	1000	*	18	1	3	4	5	0	5	0.0443934150033732	0.966952109788137	451968	-0.782256945195422	-1.3122120882956	-0.529955143100176	-1.19192379218583
chr11	119342251	119343150	900	*	16	6	0	11	0	8	0	0.0081250624457253	0.674177845031595	452037	1.36978358510984	1.94131313596437	0.571529550854531	-1.38720444007424
chr11	119354701	119355700	1000	*	18	0	2	0	0	1	0	0.0273485101574349	0.886332662554949	452068	-0.577817176771895	-0.336963222507456	0.240853954264438	1.3543767609231
chr11	119419151	119420400	1250	*	16	13	0	10	0	0	2	0.0859011410288002	0.999996693154928	452344	1.23949484954823	1.18268709959509	-0.0568077499531406	-1.31118135017456
chr11	119561751	119561950	200	*	2	2	0	2	0	0	1	0.0375162734429422	0.932458803189579	452827	1.37698912418291	0.781108434854231	-0.595880689328675	-1.6008244728376
chr11	119576851	119577700	850	*	13	0	0	7	0	7	0	0.0213068236372804	0.844853506113265	452925	0.0418761219287868	1.56973350125316	1.52785737932437	-1.38070744454241
chr11	119799151	119800150	1000	*	18	0	6	0	17	0	13	0.0668501819044564	0.999996693154928	453460	-0.502608330620707	-1.12247883585563	-0.61987050523492	-0.487367838767303
chr11	119839351	119839800	450	*	7	5	0	6	0	3	0	0.0296656422275948	0.899046900094919	453525	0.85393124358841	1.58182922866633	0.72789798507792	-1.51100357127046
chr11	119841251	119841550	300	*	4	1	0	3	0	2	0	0.083483068027793	0.999996693154928	453530	0.116767112590014	1.28077430000926	1.16400718741925	-1.68050625455947
chr11	119893551	119894950	1400	*	26	8	1	12	0	6	0	0.0432736760805733	0.963060553986811	453657	0.553827793706076	1.72114862439422	1.16732083068814	-1.31429520766584
chr11	120017601	120018800	1200	*	22	14	0	8	1	7	7	0.00862314713980234	0.683756670374256	454346	1.00454687283286	1.85123335376563	0.846686480932767	-1.27782014969594
chr11	120085101	120086400	1300	*	24	5	0	6	0	2	0	0.00354204495374826	0.543892641694519	454786	1.17097874874287	1.10696983331624	-0.0640089154266302	-0.093538543595664
chr11	120159801	120161000	1200	*	22	0	7	7	0	14	0	0.0499166441293675	0.984652098867717	455157	-1.45802885224167	-0.456427168319384	1.00160168392228	-1.29443061595157
chr11	120179001	120180000	1000	*	12	1	0	4	6	4	5	0.0934849569288427	0.999996693154928	455303	-0.461999211630206	1.1234813812965	1.58548059292671	-1.43126142195963
chr11	120230401	120231950	1550	*	29	5	0	6	0	0	0	0.0335106623674611	0.919514299243136	455863	0.879135747332621	1.26778699648538	0.388651249152763	-0.444395281750651
chr11	120231851	120233450	1600	*	30	11	0	10	0	0	0	0.0754011953120934	0.999996693154928	455910	1.27362342254212	1.56079939286508	0.287175970322962	-0.841833625900992
chr11	120251951	120253450	1500	*	28	0	10	0	3	7	0	0.012195064636363	0.750681556396534	456228	-0.819530919172724	0.419729922785182	1.23926084195791	-0.225556169748732
chr11	120253951	120255100	1150	*	21	2	0	10	1	10	0	0.0167184206300665	0.806858477015969	456239	0.963791905072174	2.02221385820758	1.05842195313541	-1.56625428777414
chr11	120295551	120297000	1450	*	27	12	0	19	0	3	0	0.0673558906313726	0.999996693154928	456584	1.4470040730968	1.78485508388519	0.33785101078839	-1.07459154305971
chr11	120360251	120361250	1000	*	18	3	4	0	4	4	5	0.0984075386112589	0.999996693154928	456692	0.661553842324287	-0.748102951824252	-1.40965679414854	-1.13126584390924
chr11	120369301	120370700	1400	*	26	4	0	4	0	4	0	0.00714224444915796	0.661957393672262	456752	0.991134337974273	2.11093374721045	1.11979940923617	-1.24934385608182
chr11	120388701	120388850	150	*	1	1	0	1	0	0	0	0.059284379054095	0.999996693154928	456828	1.22504223911026	1.12350611737384	-0.101536121736429	-1.65735617187635
chr11	120457351	120458500	1150	*	21	4	1	9	0	10	0	0.036129763288224	0.931914457363443	456970	0.871697375478618	1.30680459152788	0.435107216049261	-0.288464402426661
chr11	120506751	120507700	950	*	17	4	0	13	0	12	0	0.00958380701662205	0.708316736358007	457338	0.501237668495363	1.96110442085953	1.45986675236417	-1.43900814325426
chr11	120509901	120511050	1150	*	21	2	2	4	10	7	11	0.000855362309101951	0.335311722160219	457356	0.209663481055939	-1.40850838871329	-1.61817186976923	0.586515650086267
chr11	120650701	120651100	400	*	6	0	2	0	6	0	4	0.0490313685602404	0.981427721166258	457451	-0.464780687649841	-1.68505345353333	-1.22027276588349	-1.05697322468545
chr11	120686201	120687150	950	*	17	4	0	0	6	0	9	0.053273721525839	0.998402098068026	457613	0.59465491183893	-1.05143853240454	-1.64609344424347	-0.915792945661087
chr11	120784551	120785950	1400	*	26	7	0	13	2	9	2	0.0101784062092013	0.718252083150266	458348	0.732351869128216	1.7917751042389	1.05942323511068	-1.06732738344067
chr11	120816601	120817250	650	*	11	10	0	11	0	4	0	0.0963267805965527	0.999996693154928	458591	1.09170307005863	1.23234001790104	0.140636947842413	-1.2935235332657
chr11	120839251	120839600	350	*	5	0	5	3	0	5	0	0.00932555461072286	0.702627854296786	458820	-1.68366017726938	0.662448874124343	2.34610905139372	-1.69917684766362
chr11	120854051	120854600	550	*	9	8	0	9	0	5	0	0.0558461213963962	0.999996693154928	458862	1.25810586588133	1.94450850061607	0.686402634734739	-1.5471190239447
chr11	121068801	121068950	150	*	1	0	0	0	1	0	1	0.0639308458817105	0.999996693154928	459491	-0.0966839290397508	-1.41734581163051	-1.32066188259076	-1.70022052875997
chr11	121193001	121193500	500	*	8	8	0	7	0	0	2	0.0341821854823063	0.922321206556901	459724	1.75619900809692	1.54164859648221	-0.214550411614713	-1.60518146433832
chr11	121701701	121703050	1350	*	25	0	7	1	0	5	0	0.0910610409872844	0.999996693154928	460367	-0.977131905946622	-0.257160573047895	0.719971332898727	-0.137030977317479
chr12	3780301	3781250	950	*	17	0	4	5	0	10	0	0.00784873955928306	0.671864417381253	461092	0.469952687294383	1.34642844834095	0.876475761046565	-0.560978683681697
chr12	3806951	3808250	1300	*	24	0	0	0	4	1	4	0.0840749316619245	0.999996693154928	461193	-0.121203159142183	-1.48107657146478	-1.35987341232259	-0.476139639422305
chr12	3836551	3837950	1400	*	26	4	0	0	8	0	13	0.0223820769613219	0.851417436145263	461356	0.338697021693275	-1.08444726868106	-1.42314429037434	0.49073299347899
chr12	3850651	3851650	1000	*	18	15	0	5	0	0	7	0.0968101118698675	0.999996693154928	461430	0.821767477274274	0.729986045479199	-0.0917814317950748	0.13227272029558
chr12	3878051	3879000	950	*	17	0	5	2	2	7	0	0.050259639538218	0.985066125941585	461572	-1.20941458329559	-0.610313315149387	0.599101268146207	-0.718636032265696
chr12	4133451	4134450	1000	*	18	0	2	3	10	5	7	0.00472329888745387	0.586683262169297	462290	-0.341116028430776	-1.51249380404103	-1.17137777561026	0.238331796967684
chr12	4679901	4680350	450	*	7	0	1	0	5	0	5	0.000850564170884853	0.335311722160219	462682	-0.401959171098153	-3.86301976629791	-3.46106059519975	-1.61241868898943
chr12	4836901	4837350	450	*	7	5	0	3	1	0	2	0.0992067064044465	0.999996693154928	462818	0.768608189932742	-1.18675386022076	-1.9553620501535	-1.35018697955847
chr12	4873701	4875000	1300	*	24	0	4	0	12	4	8	0.0969359737554146	0.999996693154928	462968	-0.0457464001721522	-1.1968751291775	-1.15112872900535	0.376572060369124
chr12	5191201	5192650	1450	*	27	9	0	1	4	1	17	0.0235027111329402	0.860284401691976	463321	1.08512955730113	0.0387584831624442	-1.04637107413869	-0.546690438666421
chr12	5262051	5262550	500	*	8	0	8	0	7	1	3	0.0868911670952359	0.999996693154928	463611	-1.46705746831182	-0.931838758244633	0.535218710067192	-1.4306074398624
chr12	5276901	5277250	350	*	5	0	5	0	3	4	0	0.0227007651387823	0.854854433209937	463666	-1.98768578422043	-0.617420751752026	1.3702650324684	-1.5407776929189
chr12	5338551	5339500	950	*	17	0	1	0	12	0	13	0.00283125277895406	0.500462197376206	463811	-0.214507494340505	-1.49757219985896	-1.28306470551845	0.836940352295485
chr12	6254851	6255350	500	*	8	0	3	0	1	4	0	0.00964139892273973	0.708892042486542	464044	-1.78782959974774	0.293593444466152	2.08142304421389	-1.48952839691247
chr12	8447451	8448350	900	*	16	10	0	7	0	0	0	0.0147738311340182	0.786940904775998	464942	1.65766632687143	2.04590511986895	0.388238792997525	-1.64147403431426
chr12	8466201	8466850	650	*	4	1	0	0	4	0	4	0.094479422658089	0.999996693154928	464995	0.581698543075071	-1.26590687518628	-1.84760541826135	-1.64177317762628
chr12	8487901	8488700	800	*	14	3	4	1	8	0	9	0.0640265092860335	0.999996693154928	465046	-0.693272858440193	-2.00392704542067	-1.31065418698048	-1.39546089987655
chr12	8495801	8496800	1000	*	18	5	0	0	11	0	15	0.0117289924290978	0.744957252361723	465053	0.910567745014865	-0.53007737484011	-1.44064511985498	-0.615431286431269
chr12	8500501	8501850	1350	*	25	0	3	7	8	8	5	0.0639533164938226	0.999996693154928	465145	-0.866055121262562	-1.64020919630848	-0.77415407504592	-1.17346767079047
chr12	8521301	8522150	850	*	15	0	6	0	11	0	10	0.0496041219444389	0.983832809719372	465214	-0.801526646784134	-1.73779146146735	-0.936264814683214	-1.21931985919593
chr12	8797951	8799350	1400	*	26	14	5	14	5	7	5	0.0344308221530768	0.922321206556901	465594	2.01640358259848	1.45719912286484	-0.559204459733634	-1.40143587178411
chr12	8817701	8818500	800	*	14	10	0	2	2	0	10	0.0184212362075193	0.826855722002054	465690	2.32775136947623	1.23218611410135	-1.09556525537488	-1.29253466250333
chr12	8901051	8902300	1250	*	23	3	0	0	12	0	23	0.0188294208554984	0.827982119871957	466104	0.427564023786411	-0.383431128693411	-0.810995152479822	1.34515702659893
chr12	8902201	8903400	1200	*	22	2	0	1	5	0	12	0.0713925563501821	0.999996693154928	466115	-0.119601832464581	-1.10825923766565	-0.988657405201068	0.825504412728531
chr12	8969551	8970250	700	*	12	0	4	0	11	0	4	0.00776351713080864	0.670939553667865	466345	-0.606889004527356	-0.915564253518629	-0.308675248991273	0.196994457760514
chr12	9055051	9055900	850	*	15	0	1	2	10	3	9	0.0839872443619775	0.999996693154928	466470	0.0943488238157039	-1.90174203381052	-1.99609085762623	-1.24172405838312
chr12	9113701	9114050	350	*	5	3	0	4	0	0	1	0.0620469606213184	0.999996693154928	466495	1.79211880208634	1.40750472669333	-0.384614075393009	-1.42160977839178
chr12	9225001	9225500	500	*	8	0	7	1	0	8	0	0.00104811849440228	0.357437348719229	466550	-2.60057415095246	-0.119652413967727	2.48092173698473	-1.48512256184447
chr12	9569901	9571250	1350	*	25	13	0	4	7	2	13	0.0893153382244977	0.999996693154928	466734	2.03525055091664	0.0800147213601044	-1.95523582955654	-1.49942993811882
chr12	9574301	9575550	1250	*	23	3	2	6	6	1	4	0.0791290237784853	0.999996693154928	466802	0.664253077590834	1.08706266389824	0.422809586307408	0.0200399936639194
chr12	9585751	9585950	200	*	2	1	0	2	0	2	0	0.0994071663021783	0.999996693154928	466968	0.795840533924901	1.6427751309223	0.846934596997398	-1.69566596769722
chr12	9655951	9656200	250	*	3	3	0	0	0	0	3	0.0272971666389989	0.885797368320147	466969	1.75653722774648	0.311421956890478	-1.445115270856	-1.66875681058837
chr12	9760501	9761100	600	*	10	8	0	4	3	0	6	0.0951726905600738	0.999996693154928	467017	1.16708001516906	0.0312034420852907	-1.13587657308376	-1.28497074044665
chr12	10140051	10140600	550	*	9	9	0	3	0	0	6	0.0482486257311651	0.979365536222607	467115	2.26088372279495	1.94581588762046	-0.315067835174485	-1.08805714152241
chr12	10221551	10222200	650	*	11	0	2	0	10	0	7	0.00781056927897131	0.671864417381253	467158	-0.719629742185128	-1.17676089222666	-0.457131150041528	0.465104632233022
chr12	10855851	10856100	250	*	3	3	0	3	0	0	3	0.0302371512659964	0.902007193071436	467292	2.43044846983645	1.73555124959688	-0.694897220239573	-1.67774892914093
chr12	11126251	11126800	550	*	9	4	0	6	0	2	0	0.0666519595928037	0.999996693154928	467340	1.85205136019678	1.36413102426947	-0.487920335927308	-1.52840732091192
chr12	11208051	11209100	1050	*	19	0	0	0	11	0	16	0.0792705754479441	0.999996693154928	467510	0.0625182318477443	-1.53894962910873	-1.60146786095647	-0.613994346959786
chr12	11225901	11226500	600	*	10	0	7	1	6	0	4	0.0731390131927698	0.999996693154928	467607	-1.25353331090162	-1.89111028407769	-0.637576973176071	-1.5960700683807
chr12	12176051	12176950	900	*	16	4	0	0	3	0	10	0.0597441051127024	0.999996693154928	467819	0.574247424186073	-0.109751896806942	-0.683999320993015	0.702514872796258
chr12	12202351	12203350	1000	*	18	10	0	0	8	0	15	0.0375793868334357	0.932458803189579	467874	0.674475926525724	-0.75433789782827	-1.42881382435399	0.0945388991314774
chr12	12278251	12278950	700	*	12	3	3	0	8	0	8	0.0248311720498987	0.870682311620265	467958	0.458611118811986	-2.90433444469052	-3.3629455635025	-1.70420402580914
chr12	12301501	12302350	850	*	15	0	2	0	12	0	8	0.0602748060711926	0.999996693154928	467992	0.0299301864609769	-1.87332134161116	-1.90325152807214	-0.92348255659385
chr12	12409801	12410450	650	*	11	0	0	0	9	0	10	0.0726341375767159	0.999996693154928	468084	0.115949738259703	-1.36592248698473	-1.48187222524444	-0.289995927279494
chr12	12412701	12413450	750	*	13	2	0	1	2	0	6	0.0867100920859813	0.999996693154928	468100	2.9254635240064	1.6900671322897	-1.2353963917167	-1.70462022784572
chr12	12419551	12419700	150	*	1	1	0	1	0	0	0	0.0367662906079864	0.931914457363443	468101	1.08319256438655	1.42447757082687	0.341285006440317	-1.66743660043191
chr12	12577701	12578650	950	*	17	16	0	11	0	0	5	0.0499796566001257	0.984677308392882	468248	2.20945904200533	1.71884353676951	-0.490615505235819	-1.26004614988356
chr12	12581401	12582500	1100	*	20	0	3	6	2	4	1	0.00963274322090125	0.708892042486542	468286	0.451075818044286	1.22203884921002	0.770963031165735	0.24589176536317
chr12	12635051	12635800	750	*	10	5	0	9	0	3	0	0.075463601596339	0.999996693154928	468391	2.54742243481028	2.85343179302027	0.306009358209982	-1.31008325009793
chr12	12655201	12655500	300	*	4	4	0	0	0	0	2	0.0716290009953112	0.999996693154928	468408	1.18825237929088	0.182195989062205	-1.00605639022868	-1.60216505375477
chr12	12680201	12681150	950	*	17	5	0	12	0	4	0	0.00196046022057734	0.439409548461807	468429	0.545542103463444	1.18796362618556	0.642421522722112	0.249930452388567
chr12	12681051	12681950	900	*	16	4	3	5	1	6	0	0.000619331423772589	0.292550765216388	468434	0.744901363235677	1.25674961315857	0.511848249922897	0.185808998975085
chr12	12718351	12719150	800	*	14	5	0	0	9	0	12	0.0352134618799315	0.928116276296042	468527	0.231066134171498	-0.991463566373925	-1.22252970054542	0.283534430802013
chr12	12840401	12841500	1100	*	20	11	0	0	1	0	12	0.0138693204826441	0.771771675823707	468881	0.859325245979717	-0.795922334622952	-1.65524758060267	-0.623713927950912
chr12	12939051	12940450	1400	*	26	0	8	6	2	12	0	0.0541409256280842	0.999996693154928	469214	-1.26938975096713	-0.26580911553457	1.00358063543256	-0.581125446578897
chr12	12941601	12942950	1350	*	25	0	0	5	5	0	5	0.0671127416086424	0.999996693154928	469267	0.173331597407215	-0.846626793821838	-1.01995839122905	0.837605472204186
chr12	12942851	12944150	1300	*	24	7	0	0	5	0	11	0.00282291783718654	0.500462197376206	469271	0.935736075308191	-0.469371339949064	-1.40510741525725	-0.20443420787325
chr12	12993851	12995050	1200	*	22	7	0	7	0	2	2	0.0328236224141058	0.916089380680919	469346	1.55074692443806	1.75288679433392	0.202139869895856	-0.633720034967344
chr12	13042801	13043850	1050	*	19	0	2	0	10	0	6	0.000614715053239002	0.292550765216388	469439	0.245870467615758	-1.03711538835125	-1.28298585596701	1.54456419941326
chr12	13043751	13044800	1050	*	19	0	0	0	18	0	19	0.000732291394739878	0.314178447746699	469440	0.186020391014784	-1.01156893286266	-1.19758932387744	1.65782439984604
chr12	13085351	13086850	1500	*	28	15	0	3	3	0	10	0.0154676378533018	0.793076382591443	469592	0.477547893948186	-0.587468094958487	-1.06501598890667	0.721169420036435
chr12	13094151	13095050	900	*	16	7	1	9	0	2	0	0.086928493307465	0.999996693154928	469653	2.36452058744938	2.48793920976661	0.123418622317229	-1.27424546004573
chr12	13100201	13101300	1100	*	20	0	3	0	12	0	4	0.00763892964878829	0.668120646050426	469673	-0.374388283338448	-1.20428435464426	-0.829896071305809	1.44676429056718
chr12	13102301	13103400	1100	*	20	2	4	14	0	12	0	0.037030844876337	0.931914457363443	469713	-0.751398320581806	0.771562150186873	1.52296047076868	-0.379116778653689
chr12	13118451	13119000	550	*	9	3	0	0	3	0	4	0.0770735264018506	0.999996693154928	469730	1.00933609959966	-1.18831426893215	-2.19765036853181	-1.54519103167212
chr12	13128451	13129600	1150	*	21	0	12	4	7	11	2	0.010639633608052	0.726680056084387	469783	-1.81200240237307	-1.30090055443312	0.511101847939953	-0.969877654898113
chr12	13184251	13185700	1450	*	27	11	0	6	0	0	3	0.0619139818954087	0.999996693154928	469986	0.597805743032296	0.0730132721024593	-0.524792470929837	1.17290630258642
chr12	13268351	13269300	950	*	17	2	1	1	5	2	8	0.0404202647300135	0.947749415796591	470263	0.46439093629128	-0.546189067133815	-1.0105800034251	0.549474708097919
chr12	13585951	13586650	700	*	10	3	1	4	0	3	0	0.0149278795443678	0.789236707299438	470297	2.38644296402035	3.22748151488514	0.841038550864781	-1.43973490491058
chr12	13706601	13707000	400	*	5	5	0	1	1	0	5	0.0340882724027632	0.922321206556901	470313	1.58131690042537	0.630535887757859	-0.950781012667514	-1.60129726810806
chr12	15642251	15642750	500	*	7	3	0	0	7	0	6	0.0838535888903606	0.999996693154928	470461	0.563073193950347	-1.84966732632287	-2.41274052027322	-1.70296803194548
chr12	15644101	15644650	550	*	6	3	0	3	0	0	3	0.0487396013943798	0.980419932261008	470468	3.20490413473314	2.55750694162991	-0.647397193103234	-1.62847785269202
chr12	15648251	15648500	250	*	3	3	0	1	0	0	2	0.0401833942522966	0.945771500901042	470474	1.58822655669926	0.791670324484814	-0.796556232214441	-1.70850744346452
chr12	15749651	15750200	550	*	9	5	0	5	0	0	0	0.0570308153110784	0.999996693154928	470517	1.44113642199232	1.23416942849457	-0.206966993497752	-1.34141599128959
chr12	15758801	15759150	350	*	5	5	0	4	0	0	2	0.00627402032371393	0.644955851092383	470522	3.08295066457946	2.41435336960814	-0.668597294971315	-1.49204788085225
chr12	15816451	15817650	1200	*	22	5	0	0	4	0	6	0.0492778616561905	0.983751768141604	470624	0.52556937238836	0.0407965839143617	-0.484772788473998	1.33810332161748
chr12	16021451	16021800	350	*	5	5	0	5	0	1	0	0.0134389443826941	0.764060825740669	470706	1.39513754885094	1.81338888778239	0.418251338931451	-1.45451388887681
chr12	16052351	16052800	450	*	7	6	0	0	1	0	7	0.0868568023315337	0.999996693154928	470714	0.75200322874935	-0.797278924034441	-1.54928215278379	-0.950588133818705
chr12	16074901	16075600	700	*	8	2	0	0	5	0	7	0.00967741766960111	0.710201694605986	470721	0.401134808847871	-2.36894221202028	-2.77007702086815	-1.34828373783233
chr12	16227651	16228050	400	*	6	4	0	0	4	0	6	0.0821396179575821	0.999996693154928	470846	1.36243164474755	-0.0485890911960397	-1.41102073594359	-1.32639777839893
chr12	16537801	16538300	500	*	8	2	0	8	0	8	0	0.0729213979379337	0.999996693154928	470935	0.79542406924646	1.56935636942512	0.773932300178663	-1.54859558771166
chr12	16555951	16556600	650	*	8	4	0	3	0	3	4	0.0615874806363389	0.999996693154928	471011	1.5598763480566	0.154534880754972	-1.40534146730163	-1.63345050524193
chr12	16581251	16582400	1150	*	19	2	0	9	0	10	0	0.0487435313088445	0.980419932261008	471087	0.744410388743481	1.78314050135591	1.03873011261243	-1.539309044531
chr12	16751401	16752600	1200	*	22	3	9	4	11	3	4	0.00739506493845695	0.664633202570176	471492	-1.91530735862158	-1.55130593237322	0.364001426248364	-1.57996625560756
chr12	16752501	16753750	1250	*	23	4	6	14	0	13	0	0.0586795962039173	0.999996693154928	471517	-0.820277471902028	0.76250782352137	1.5827852954234	-1.16857373199668
chr12	16788401	16789000	600	*	10	0	6	0	10	4	3	0.0423936407843582	0.9586584992488	471627	-1.73866450612326	-1.12575865428481	0.612905851838448	-1.60523462681335
chr12	16805301	16805950	650	*	11	4	0	8	0	1	0	0.0744330416788776	0.999996693154928	471738	0.499158984531202	0.921247795339933	0.422088810808731	0.19326726923283
chr12	16836001	16836550	550	*	9	9	0	0	4	0	8	0.0909380799100997	0.999996693154928	471818	1.22506908077361	-0.233313021378612	-1.45838210215222	-1.00358018856812
chr12	17019201	17019850	650	*	10	1	3	10	0	9	0	0.0551156185049916	0.999996693154928	472134	-0.739917568882597	1.11491383813089	1.85483140701349	-1.55307455779166
chr12	17252401	17253800	1400	*	25	1	6	0	7	2	4	0.0843999770508908	0.999996693154928	472558	-1.64263058555654	-1.38184552423511	0.260785061321427	-1.63919971637394
chr12	17313801	17314350	550	*	9	0	2	3	1	5	0	0.00893630901018548	0.693307409134174	472694	0.119883648633955	1.7016438748646	1.58176022623065	-1.66050189559189
chr12	17324501	17325450	950	*	17	0	4	4	1	7	1	0.0684183175208298	0.999996693154928	472721	-0.261741062448785	1.00871742040399	1.27045848285278	-0.405325106019573
chr12	17411851	17412500	650	*	11	0	5	3	1	9	0	0.00278626772658407	0.500462197376206	472785	-2.13849402689839	0.135243498566123	2.27373752546451	-1.46416183756222
chr12	17494801	17495050	250	*	3	3	0	0	0	0	3	0.0290335506518099	0.895544293947319	472929	0.971276001994056	-0.430212481354634	-1.40148848334869	-1.50317963247037
chr12	17506701	17507900	1200	*	19	0	10	0	12	4	2	0.0151604550543016	0.790303243421737	472970	-1.78374561329772	-1.37572801548343	0.408017597814285	-1.23700132796298
chr12	17530851	17531000	150	*	1	1	0	1	0	0	0	0.0423178572287558	0.957479359700913	473003	1.34622192230729	1.71312274072271	0.366900818415419	-1.67272980904768
chr12	17546751	17548150	1400	*	25	6	4	3	1	1	3	0.0955423419656576	0.999996693154928	473099	2.63201025360684	2.42188040536907	-0.210129848237765	-1.69827449384638
chr12	17556551	17557500	950	*	17	9	0	12	0	7	0	0.00047655986252221	0.271175802334714	473222	0.625891999022723	1.62100785223021	0.99511585320749	-0.414522605449329
chr12	17557401	17558300	900	*	16	7	1	6	0	1	0	0.0139751513851435	0.771771675823707	473224	1.02731683730645	1.46650243843952	0.439185601133076	-0.643246714550314
chr12	17576051	17576950	900	*	16	0	0	0	9	0	13	0.0213069425711222	0.844853506113265	473260	-0.426215376152437	-1.40073744113197	-0.974522064979532	0.231459650178007
chr12	17622351	17623350	1000	*	18	0	1	13	0	15	0	0.0134641576456255	0.764269967526689	473366	-0.432769832583642	1.28113175672745	1.71390158931109	-1.19007493027101
chr12	17625751	17626600	850	*	15	0	2	13	0	11	0	0.00789307932155664	0.673271488789573	473389	-0.495262964208927	1.02102944916447	1.5162924133734	-0.943919248671258
