seqnames	start	end	width	strand	nWindows	logFC.stage21.IIvsI.up	logFC.stage21.IIvsI.down	logFC.stage21.IIIvsI.up	logFC.stage21.IIIvsI.down	logFC.stage21.IIIvsII.up	logFC.stage21.IIIvsII.down	PValue	FDR	best	logFC.stage21.IIvsI	logFC.stage21.IIIvsI	logFC.stage21.IIIvsII	logCPM
chr11	94989701	94991100	1400	*	26	0	2	3	10	5	6	0.0953181625709372	0.903796553547307	380161	0.156966021743339	-1.11653029450154	-1.27349631624488	0.875126191880821
chr11	94991001	94992450	1450	*	27	14	0	12	1	7	8	0.0131577425384252	0.703676722126894	380183	1.54456281829755	-0.335481018404067	-1.88004383670162	-0.218876004401785
chr11	94997501	94998400	900	*	16	0	1	14	0	13	0	0.0120216035789979	0.691950750909079	380265	0.36745133261627	2.14534194663596	1.77789061401969	-0.642096034506985
chr11	95011401	95012650	1250	*	23	1	6	11	6	12	7	0.00255832059546066	0.546512823234403	380444	-1.03246181902194	1.10893009029929	2.14139190932123	-0.401508221873101
chr11	95100151	95101150	1000	*	18	2	6	0	4	5	5	0.0436466135984431	0.833780039529821	380939	-1.75947889466503	-0.158886983815513	1.60059191084952	-0.803272990970569
chr11	95142551	95143500	950	*	17	5	1	3	7	0	5	0.0575969728519346	0.860740507715164	381282	4.73014705122631	4.46321462908714	-0.266932422139175	-1.04361814508862
chr11	95149401	95150700	1300	*	23	4	7	11	2	12	3	0.0367819985554537	0.814351794854491	381355	-2.13710504855686	0.314658968047948	2.45176401660481	-1.60693350308548
chr11	95160751	95161600	850	*	14	0	9	0	13	0	8	0.0213436181471212	0.752612254638749	381424	-3.50782057982189	-5.8844703423084	-2.37664976248651	-1.66851165997803
chr11	95161501	95162300	800	*	14	0	5	0	14	0	14	0.0697579759359103	0.874910520886869	381430	0.234348035815157	-5.53254292169838	-5.76689095751354	-1.30457155229331
chr11	95185401	95186800	1400	*	26	11	7	9	9	4	10	0.00881338009080677	0.662301787764842	381510	-1.03055548809189	-6.77177218219446	-5.74121669410256	-0.861567199497321
chr11	95197851	95198750	900	*	16	10	0	9	5	2	6	0.0425468257429246	0.82943216702972	381576	3.25244893092794	3.65564531114306	0.403196380215117	-1.26282615904529
chr11	95211051	95212050	1000	*	18	7	2	11	0	4	1	0.0157982069511289	0.722506772556272	381678	4.19833388780154	3.90410372865044	-0.294230159151103	-0.893304878822009
chr11	95214201	95215150	950	*	17	13	0	4	2	0	12	0.0212323488569201	0.75224838309608	381719	1.86226014933756	0.0677789449646701	-1.79448120437289	-1.00213382049592
chr11	95250001	95251000	1000	*	18	0	10	2	4	10	0	0.0482721647319398	0.841934242007676	381851	-3.06088038013504	-0.605301892660446	2.4555784874746	-0.997980170360254
chr11	95262501	95262650	150	*	1	0	1	1	0	1	0	0.0343283420913796	0.802984417713534	381947	-3.35411747261041	0.580980124073364	3.93509759668377	-1.63831075488975
chr11	95324651	95325050	400	*	3	2	0	3	0	2	0	0.063686061709141	0.866912036637137	382040	3.4031873952521	3.67171310568114	0.268525710429034	-1.69209156050719
chr11	95337501	95338800	1300	*	23	5	3	13	0	14	0	0.0855103168154716	0.894050615767267	382087	2.35331615095383	3.8056927923783	1.45237664142447	-1.63046992306916
chr11	95366451	95367100	650	*	11	9	2	9	2	1	4	0.0222965974975786	0.75686555216285	382199	5.56957037342512	4.93585943267862	-0.633710940746498	-1.33013357550972
chr11	95413451	95414500	1050	*	19	10	0	9	0	0	3	0.0444686645199096	0.834487014223794	382346	1.37961423852872	0.819138283489548	-0.56047595503917	0.104679818999906
chr11	95514201	95515450	1250	*	23	0	1	2	11	2	12	0.0164385928581372	0.72474525767359	382489	0.356094565762492	-1.87451277296398	-2.23060733872647	0.0713492278779729
chr11	95578551	95579750	1200	*	22	6	2	5	8	1	7	0.0883212419731282	0.898209119923688	382931	-0.200247602771983	-2.36118500834736	-2.16093740557537	-0.34183855754788
chr11	95677151	95678300	1150	*	21	10	2	6	8	4	8	0.0109204294959137	0.684624540785047	383618	1.80957921413618	-1.33614502276752	-3.1457242369037	-1.07271449094736
chr11	95751001	95751300	300	*	4	0	4	1	0	4	0	0.0686268857632869	0.873523222948416	383789	-1.99716739319522	0.526943646144703	2.52411103933993	-1.19013340493516
chr11	95800401	95801050	650	*	11	9	0	11	0	10	0	0.00948708548530364	0.671714401103393	383908	3.55362217414	4.31259988605362	0.758977711913622	-1.08792777904362
chr11	95827251	95828050	800	*	14	0	4	0	9	0	6	0.0224972389186139	0.757516411317408	383998	0.233448749592213	-5.98130175723509	-6.21475050682731	-1.02111779533535
chr11	95923901	95924600	700	*	11	7	1	1	6	1	8	0.057884678539788	0.861316114418302	384328	0.530991556790957	-5.49061885642143	-6.02161041321239	-1.28936256308273
chr11	95958151	95959100	950	*	17	3	3	2	10	1	10	0.0948174254992784	0.903796553547307	384409	-1.83558098931557	-5.89175250173147	-4.0561715124159	-1.50332550505142
chr11	95973001	95974250	1250	*	23	5	5	4	13	0	14	0.0711167100625399	0.877003250777786	384515	6.85284196272098	5.19821177939512	-1.65463018332586	-1.4663191026364
chr11	96034501	96035750	1250	*	19	12	0	17	2	5	2	0.0841816873149903	0.892129814186279	384896	2.12913783458574	2.63314295711134	0.504005122525605	-0.974853297846324
chr11	96049651	96050200	550	*	7	0	7	0	7	2	5	0.0770753229971735	0.885777901473548	384948	-1.55670931456317	-5.74809786384149	-4.19138854927832	-1.62049390406267
chr11	96170401	96171550	1150	*	21	3	0	0	18	0	20	0.0637342145065613	0.867080906957636	385081	0.086960596219899	-1.76786755501928	-1.85482815123918	-0.0382895331116716
chr11	96172601	96173750	1150	*	21	13	5	12	3	1	9	0.0454291174643012	0.835839205680056	385124	5.12616937811437	3.83092645018318	-1.29524292793119	-1.39903885320309
chr11	96177351	96178700	1350	*	25	18	0	12	1	3	13	0.0801485601978883	0.888513137951975	385139	1.43650264741588	0.0362843255556069	-1.40021832186027	-0.608194964237739
chr11	96193151	96194300	1150	*	21	0	8	1	11	8	7	0.0900573548415839	0.900901288246875	385235	-0.344778774077943	-1.91277042484785	-1.5679916507699	0.0252174753852472
chr11	96250401	96251850	1450	*	27	0	7	1	19	1	19	0.0466102395708812	0.83867837767252	385388	-0.36515871321173	-1.65376373000979	-1.28860501679806	0.686895643166124
chr11	96258801	96260350	1550	*	29	12	5	12	7	11	9	0.0694466397243116	0.874855510459209	385564	-1.6641932555445	2.7346250078831	4.3988182634276	-1.40362396387471
chr11	96266201	96267500	1300	*	24	11	0	23	1	17	3	0.0594602937594501	0.863824187307552	385688	0.496885983669818	1.58500199851566	1.08811601484584	-0.448116779592378
chr11	96269501	96271100	1600	*	30	11	0	21	0	7	0	0.0218292085392933	0.755910097516014	385739	1.98467283133044	2.23473817685475	0.250065345524306	0.00233278512920851
chr11	96286001	96287600	1600	*	30	13	3	5	9	0	14	0.0334824811941444	0.801450439056013	386078	1.23881244733208	0.927635226557468	-0.311177220774617	0.663721518462444
chr11	96288951	96290550	1600	*	30	20	0	19	1	0	6	0.0505370228660796	0.845594711348496	386130	3.04600716502566	2.04371732534181	-1.00228983968385	-1.08597763643681
chr11	96294951	96296550	1600	*	30	0	3	7	9	9	8	0.0785419799554312	0.887224078144153	386241	-0.395622055518698	1.89335525709761	2.28897731261631	-1.30784487358442
chr11	96315951	96317550	1600	*	29	0	6	5	8	7	8	0.0361636262194951	0.811344796383362	386675	-5.00013984255139	-5.7135060777276	-0.713366235176208	-1.68147186399199
chr11	96318951	96320550	1600	*	30	2	2	0	15	0	14	0.0856363008615742	0.894244105406782	386735	-0.402445721377284	-1.66525300283925	-1.26280728146197	0.500483007290731
chr11	96320451	96322050	1600	*	28	4	4	12	1	14	0	0.0917692877453754	0.902581577231837	386760	1.87974426985615	3.88361470126499	2.00387043140884	-1.53593249195848
chr11	96330901	96332500	1600	*	30	11	4	12	6	2	5	0.054829729353698	0.856271834353989	386966	1.58768128997143	2.11162886004747	0.523947570076033	-0.375268452958041
chr11	96335401	96337000	1600	*	30	3	13	6	18	3	14	0.0267450966704088	0.779018524159425	387043	-1.37126106199991	-6.46220234326985	-5.09094128126994	-1.48079138395613
chr11	96371851	96372800	950	*	17	5	2	11	0	9	0	0.0987803413443212	0.906926873260779	387595	-1.09986118757626	0.0519248635680061	1.15178605114427	-0.304283652322571
chr11	96396601	96397600	1000	*	18	2	0	4	9	2	10	0.0595679702209407	0.863824187307552	387638	-0.147539909106277	-1.38847497356333	-1.24093506445705	0.740734989216937
chr11	96413101	96414500	1400	*	26	0	6	0	17	0	12	0.0937272998295926	0.903494966509498	387755	-0.258836662942941	-6.18585148986514	-5.9270148269222	-1.06685270166408
chr11	96426751	96427250	500	*	8	0	6	0	7	0	4	0.0524845024734482	0.850594226794848	387804	-1.64173252710483	-5.7372471980424	-4.09551467093757	-1.48459577785862
chr11	96480801	96481200	400	*	6	0	6	0	3	6	0	0.0123591690112257	0.693373132063086	387936	-1.85996483426808	-0.614061036395952	1.24590379787213	-1.26863048992852
chr11	96551451	96551700	250	*	3	3	0	3	0	0	1	0.00773162158285098	0.655618000635859	387962	5.32101015705204	3.53781592408375	-1.78319423296829	-1.59423754861545
chr11	96622401	96623400	1000	*	18	2	4	3	4	7	0	0.0876526668319445	0.897371211580221	388088	-2.39854392626595	-1.03463630948168	1.36390761678427	-1.48700998921044
chr11	96626001	96626800	800	*	14	5	0	14	0	10	0	0.0607158239727674	0.863848723247583	388091	5.22970325932538	5.80752137766379	0.57781811833841	-1.66643434856236
chr11	96662101	96662950	850	*	15	1	9	0	3	8	3	0.0800464686698668	0.888513137951975	388174	-2.34425272394694	-1.43053351999181	0.913719203955125	-0.964025931611698
chr11	96674051	96674950	900	*	9	0	8	0	8	2	2	0.0548940684633496	0.856271834353989	388207	-2.71861528539884	-2.61419732946044	0.104417955938403	-1.41782216685506
chr11	96736401	96737250	850	*	15	0	10	0	11	0	6	0.0829175489016479	0.891938675822471	388324	-0.755666115252182	-3.310329879319	-2.55466376406681	-0.997496030734519
chr11	96743151	96743950	800	*	14	0	10	2	1	12	0	0.0888824865381123	0.899126539019785	388341	-2.79503865964571	-0.528932396336906	2.2661062633088	-1.60572976626336
chr11	96810651	96810800	150	*	1	0	0	1	0	1	0	0.0729433686435664	0.877968841982425	388570	0.0287389123405043	1.732549802572	1.7038108902315	-1.63894910147567
chr11	96826051	96827000	950	*	16	6	0	6	5	6	7	0.022241126694735	0.75686555216285	388654	5.35396790364452	-0.0537308662418225	-5.40769876988634	-1.54382532981891
chr11	96828851	96830050	1200	*	22	0	3	2	7	1	7	0.0867567012931728	0.89698758768488	388703	0.0188120680002302	-0.739235823471961	-0.758047891472191	2.15911865792321
chr11	96829951	96831150	1200	*	22	1	1	10	0	8	0	0.0732263489156403	0.878313283318161	388712	0.433597734336874	0.85822223198212	0.424624497645246	1.65651923410941
chr11	96838451	96838650	200	*	2	0	0	0	2	0	2	0.077506102976261	0.885835571323603	388744	-0.332063908361482	-5.66205654068262	-5.32999263232113	-1.65697248957547
chr11	96850251	96851200	950	*	17	2	0	0	13	0	17	0.0384827627006356	0.819507906960878	388799	-0.445254610745939	-6.21900031484333	-5.77374570409739	-1.23442937935196
chr11	96892751	96893900	1150	*	21	4	4	12	3	7	2	0.0622426074074633	0.864721991907509	389089	0.359753314643296	2.59041422586299	2.23066091121969	-1.29341566881578
chr11	96917101	96918250	1150	*	20	7	5	12	3	11	0	0.0321507196704004	0.795611637455203	389359	-0.968958378419435	1.19337396226091	2.16233234068035	-0.639759356503124
chr11	96926301	96926950	650	*	9	3	3	4	0	7	0	0.0121201450111225	0.691950750909079	389371	6.73048307646674	8.28300368416155	1.55252060769481	-1.55834224334498
chr11	96943551	96944600	1050	*	19	2	7	5	1	7	1	0.0583947575184375	0.861713057020745	389491	-0.63445454469411	-0.113577359773187	0.520877184920923	1.27255006981008
chr11	96944501	96945500	1000	*	18	2	11	2	7	6	4	0.0324219226129476	0.796515198483995	389500	-1.59107331864662	0.314839509319436	1.90591282796606	-0.674315023218909
chr11	96947451	96948400	950	*	17	8	2	13	0	15	0	0.00287300741716402	0.566277358709047	389523	0.563909896084137	2.27805635794711	1.71414646186298	-0.997463449053558
chr11	96969501	96970450	950	*	17	8	6	2	8	4	9	0.023996556361947	0.765381103110156	389621	1.8077930106576	-4.19050268285656	-5.99829569351416	-1.40134621742463
chr11	97009251	97010350	1100	*	20	8	6	5	2	8	6	0.0544314627634597	0.855902642789509	390040	2.90290866527818	-2.51858605357094	-5.42149471884912	-1.49436414549552
chr11	97030351	97031150	800	*	13	11	0	8	0	1	7	0.00323091625749545	0.580665144449725	390202	5.99072682811413	5.00486119221984	-0.98586563589429	-1.4984716052322
chr11	97051851	97052950	1100	*	20	3	5	0	15	0	16	0.0446846437006584	0.834487014223794	390297	-0.556326970750785	-6.39442124387963	-5.83809427312884	-1.05021457678255
chr11	97120251	97121300	1050	*	19	10	1	7	5	4	9	0.0978798428446589	0.906619411205632	390562	1.58212010620268	2.52401480643565	0.94189470023297	-0.954841460804217
chr11	97315251	97316450	1200	*	22	10	2	13	0	4	0	0.075367929369744	0.882339473729039	391290	0.746300232649947	0.813714042110367	0.0674138094604204	1.36295078730726
chr11	97342851	97343700	850	*	15	6	6	6	4	7	3	0.0692872519004649	0.874855510459209	391406	-1.40283906789116	-6.20584607647342	-4.80300700858226	-1.44040599975388
chr11	97361751	97363050	1300	*	24	10	0	19	0	6	0	0.0634425099237074	0.866259091534139	391491	1.01427979394446	1.02630964229285	0.0120298483483943	0.729583472457309
chr11	97412101	97413150	1050	*	19	12	0	12	0	4	1	0.0310817310287205	0.793019230394131	391663	3.84684854558049	3.96314806212647	0.116299516545984	-1.05465807579333
chr11	97416151	97417300	1150	*	21	1	10	2	11	0	5	0.0334071737252965	0.801202791269096	391705	-1.65065696058625	-3.22477667890481	-1.57411971831857	-1.37009034686437
chr11	97422051	97423050	1000	*	18	0	16	0	9	9	3	0.019351166008645	0.743690554261441	391724	-2.39348303300556	-2.2469825224586	0.146500510546957	-1.37827510158086
chr11	97424051	97424600	550	*	9	4	0	4	0	2	1	0.0223360033948102	0.75686555216285	391734	3.30507366824304	3.89991040816401	0.594836739920974	-1.01553714745354
chr11	97427401	97428750	1350	*	25	2	0	16	0	12	0	0.0227513796961247	0.758237529074722	391759	0.0886423478035779	1.11021316174453	1.02157081394095	0.371271694072161
chr11	97445351	97446800	1450	*	27	4	3	12	4	7	1	0.0972965571406357	0.905662020251578	391961	-0.200950048441939	1.14172198453165	1.34267203297359	-0.0903581766318226
chr11	97449551	97450400	850	*	15	3	2	7	0	8	0	0.0353031356085372	0.808014961105576	391974	2.938379155023	4.17283830004528	1.23445914502228	-1.15102462098421
chr11	97542451	97543450	1000	*	18	5	0	13	1	13	1	0.054468689029493	0.855902642789509	392492	1.49382367218199	2.68553441311838	1.1917107409364	-0.977954700540407
chr11	97556451	97557500	1050	*	19	11	2	3	6	1	10	0.0453706798405516	0.835839205680056	392650	1.66406213224054	0.286658235948283	-1.37740389629226	-0.606620415666666
chr11	97567151	97568600	1450	*	26	4	7	12	7	14	5	0.0428992931833672	0.830701163702248	392758	-3.11449196504874	-0.914031861211125	2.20046010383761	-1.06216951766978
chr11	97569901	97571400	1500	*	28	15	0	15	2	9	7	0.0322963140594473	0.795893337157865	392826	3.28309080218669	3.84566638937225	0.562575587185556	-1.19800867856928
chr11	97574051	97575500	1450	*	27	3	1	0	10	0	11	0.0874850517559067	0.897371211580221	392908	0.536623541594193	-1.75080258084325	-2.28742612243744	0.0215233155292754
chr11	97578001	97579050	1050	*	19	8	7	7	7	4	6	0.0946538560350994	0.903796553547307	392947	1.70942690301499	0.79551251569149	-0.913914387323499	-0.787506314913422
chr11	97585901	97586350	450	*	7	6	0	7	0	6	0	0.00757816450484129	0.654878802336832	392986	6.82138459338818	8.06943802639982	1.24805343301164	-1.29091145498207
chr11	97598301	97598650	350	*	5	0	5	5	0	5	0	0.00697752948892162	0.651127361388322	393034	-2.3567447226008	0.845815099691236	3.20255982229204	-1.51400221837766
chr11	97598951	97599100	150	*	1	1	0	1	0	0	1	0.0353974630606782	0.80821717810119	393037	2.70597142430052	0.95299255428807	-1.75297887001245	-1.64849394929084
chr11	97616801	97617600	800	*	14	1	3	0	13	0	14	0.0552587909933337	0.856362717789033	393069	-0.462364415327064	-6.20817268497624	-5.74580826964918	-1.41502093476899
chr11	97627151	97628500	1350	*	25	2	5	7	0	9	1	0.06911865479545	0.874126601674619	393139	-1.00818875462623	0.517383168353222	1.52557192297945	-0.486510441743163
chr11	97701901	97703400	1500	*	28	4	1	18	0	16	0	0.0292504955606788	0.788287163494297	393700	0.28928630775064	1.14961179176559	0.860325484014948	1.02837802400504
chr11	97728301	97729400	1100	*	20	7	0	5	6	1	10	0.00568048685284934	0.642615799809091	393805	3.09535704691436	-2.88763870094009	-5.98299574785446	-1.56900445088485
chr11	97766001	97767200	1200	*	22	0	7	1	4	6	0	0.0904881697158597	0.901075310793809	393912	-2.45790370966079	0.187072869218382	2.64497657887917	-0.665986676528033
chr11	97794801	97794950	150	*	1	1	0	1	0	0	1	0.0413735464809805	0.827728925571385	394020	2.18975543514774	1.38925012472573	-0.800505310422005	-1.64521506342716
chr11	97877301	97877750	450	*	7	0	7	0	7	0	3	0.0373999627364572	0.816223572077419	394394	-1.46346975156478	-6.1313735424742	-4.66790379090942	-1.47585977130201
chr11	97928501	97929700	1200	*	22	7	4	12	1	12	2	0.00382708929164888	0.598373793627586	394458	0.697007321377597	5.18812102293993	4.49111370156234	-1.57657642052689
chr11	98027101	98028050	950	*	17	9	5	12	2	11	1	0.0220855197942818	0.756593466296959	395019	6.70866370778077	7.84215100595572	1.13348729817495	-1.47060505485411
chr11	98050251	98051600	1350	*	25	10	0	11	9	9	6	0.0412589619879019	0.827728925571385	395148	2.63605780286103	3.99906118226665	1.36300337940561	-1.20079642837333
chr11	98052751	98054100	1350	*	25	7	1	3	4	4	15	0.0518995090219683	0.848716259283775	395191	0.230863594800596	-0.610665500164388	-0.841529094964984	1.69058317343217
chr11	98085801	98086350	550	*	8	3	1	6	2	4	1	0.0183048427593284	0.739386051203144	395255	-1.09460086032295	2.76635467523595	3.8609555355589	-1.66298115124377
chr11	98264701	98265450	750	*	13	9	0	13	0	13	0	0.00192338912326748	0.516571481701034	395401	4.09329756237279	5.93535536264001	1.84205780026722	-1.62110811010819
chr11	98339401	98340500	1100	*	20	6	9	3	8	3	8	0.0705566364075438	0.876995714823751	395707	2.47573437873585	0.10793462896459	-2.36779974977126	-1.14052429536916
chr11	98386251	98387100	850	*	15	0	8	3	8	5	6	0.0805982279104529	0.889378833187474	395954	-1.49439960999657	0.533104729964642	2.02750433996121	-1.19822205579832
chr11	98399701	98401200	1500	*	27	2	4	1	16	0	16	0.0943566468129041	0.903658288245167	396025	-0.238050663955031	-1.40408698701131	-1.16603632305628	0.648480164125758
chr11	98560951	98561350	400	*	6	0	6	0	6	2	0	0.0651815445456439	0.871316818706413	396429	-1.68865835649082	-1.09339118001103	0.595267176479787	-1.56667432588909
chr11	98579701	98581200	1500	*	27	12	2	19	8	14	7	0.0280471559645338	0.78315793187928	396450	3.08311406085033	4.24845728750634	1.16534322665601	-1.11974503429231
chr11	98582501	98583550	1050	*	19	12	0	18	0	13	0	0.0511724379997457	0.84739454678172	396466	0.525610796052247	1.8579380066719	1.33232721061965	-1.00953799033086
chr11	98681651	98682550	900	*	16	1	1	3	1	1	3	0.0632208445276923	0.86622029321072	396524	0.303376362987734	-0.470950952118496	-0.77432731510623	1.95129656765659
chr11	98701301	98701950	650	*	11	7	0	6	0	5	0	0.0173429623250808	0.734096287931995	396589	1.55660179905412	2.95237075370352	1.3957689546494	-1.31070556323676
chr11	98915801	98916750	950	*	13	7	1	6	6	5	6	0.0236606586743493	0.763042426317834	397741	3.97695341499433	-1.41527974412347	-5.3922331591178	-1.59811845866603
chr11	98931201	98932600	1400	*	26	0	9	6	8	11	4	0.00593637212219811	0.643661646826889	397963	-1.25817732028869	-0.682687214648088	0.575490105640599	0.304438211829829
chr11	98941501	98943100	1600	*	30	6	1	11	3	4	1	0.0146068200780947	0.717963320561618	398133	2.52620893509501	2.68539428301347	0.159185347918465	-0.428777554990624
chr11	98952851	98954000	1150	*	21	12	0	5	11	0	18	0.0406870324018015	0.82733831202003	398219	3.03214218742007	1.75638486718304	-1.27575732023703	-1.13325916295573
chr11	98967651	98969250	1600	*	30	9	1	8	1	8	5	0.0633118827245452	0.866259091534139	398484	0.961779678215523	0.232444846189359	-0.729334832026164	0.931104841712126
chr11	99023251	99024200	950	*	17	0	5	3	5	3	2	0.038011463027857	0.818643675886426	398675	-1.47672605910575	-2.07318384256475	-0.596457783459	-1.25109097808659
chr11	99055601	99056600	1000	*	18	2	6	3	2	8	2	0.086056087122262	0.895551648157901	398879	-0.738171244954059	0.356814106988108	1.09498535194217	0.437267771456802
chr11	99065151	99066550	1400	*	26	0	15	0	23	1	17	0.0691135800244441	0.874126601674619	398936	-0.728217192529956	-1.63945804996579	-0.91124085743583	0.122142804226784
chr11	99108101	99109050	950	*	17	0	10	0	9	5	1	0.0301462480540109	0.792772946508166	399196	-1.84235488005565	-0.972618045224184	0.869736834831461	-1.0166415342298
chr11	99123901	99125200	1300	*	24	1	11	0	10	3	8	0.098831754267706	0.906926873260779	399285	-1.25882769643723	-2.51522024159047	-1.25639254515324	-0.852113863754474
chr11	99129151	99129750	600	*	10	2	1	0	10	0	10	0.0461499908915666	0.837290616489272	399323	0.896497295213491	-2.13971902718286	-3.03621632239635	-0.964907920745408
chr11	99132001	99132900	900	*	16	0	4	0	14	0	3	0.0150229357813223	0.719222796487352	399356	-1.54044746826427	-1.91732044734944	-0.376872979085164	-1.11300189284543
chr11	99133551	99134450	900	*	16	0	9	0	11	5	6	0.0493650637883586	0.844473296311043	399361	-1.73051239365334	-0.675000850641121	1.05551154301222	-1.11504370710582
chr11	99141551	99142750	1200	*	22	3	10	1	1	6	3	0.0675818765339938	0.872467313431864	399399	-1.74553882932094	0.203085128757111	1.94862395807805	-1.12338547219312
chr11	99207501	99208550	1050	*	19	0	7	1	6	7	6	0.0681944516993894	0.872467313431864	399607	-1.62614084425896	0.491095527455728	2.11723637171469	-1.42147275429914
chr11	99238551	99238850	300	*	4	0	2	0	2	3	0	0.087555872839613	0.897371211580221	399659	-1.87549066301946	-1.2227025835683	0.65278807945116	-1.5669998362196
chr11	99841851	99842250	400	*	6	0	6	0	6	0	6	0.0719002289032048	0.877538808862724	399863	-1.09253772028253	-6.06495106283594	-4.97241334255341	-1.56368170360819
chr11	100097451	100098300	850	*	15	2	1	3	0	5	1	0.0426786511775488	0.829446669966028	399971	-0.795273517148832	0.159332182083924	0.954605699232757	0.468033059842987
chr11	100098201	100099050	850	*	15	0	8	5	0	15	0	0.0292676708909273	0.788287163494297	399973	-1.03013180471478	0.0388811846006895	1.06901298931546	0.0732107095091339
chr11	100139201	100139900	700	*	12	11	0	11	0	0	1	0.0750313210077341	0.881241579654025	400148	2.97898479788064	2.89713565010317	-0.0818491477774708	-1.34777806628208
chr11	100208401	100209200	800	*	14	6	0	12	0	11	0	0.0623675718862415	0.864944188449841	400364	0.199277722981747	3.18577496178995	2.98649723880821	-1.51464920600464
chr11	100253751	100255100	1350	*	25	9	10	9	7	5	8	0.0626762750337504	0.865645584170961	400387	-0.782823710491051	-6.28551507278951	-5.50269136229846	-1.30308328541171
chr11	100321801	100323250	1450	*	27	8	1	24	0	20	0	0.0712348970195276	0.877003250777786	400623	0.773782865183673	2.07942716431963	1.30564429913595	-1.01265611841327
chr11	100359101	100359700	600	*	7	0	2	7	0	6	0	0.0544323510459456	0.855902642789509	400774	-0.1972183052752	2.19387351986714	2.39109182514234	-1.66950436177014
chr11	100390801	100391800	1000	*	18	7	0	14	0	13	0	0.0256971697900013	0.774251717673196	400938	3.13015073972872	3.88923834978639	0.759087610057673	-1.24516174133086
chr11	100479251	100479450	200	*	2	0	2	0	1	2	0	0.0872422182426194	0.897154787213391	401260	-1.20824233301431	0.11970667216587	1.32794900518018	-1.67727344929188
chr11	100518251	100518700	450	*	7	7	0	7	0	1	0	0.097987110949768	0.906619411205632	401338	3.15284635886971	3.20625488558827	0.0534085267185594	-1.52097568451993
chr11	100597901	100598300	400	*	4	1	2	0	4	0	4	0.0631720883496495	0.865956405237581	401607	-0.907714906249363	-6.02138388733568	-5.11366898108632	-1.64319179212291
chr11	100626601	100627550	950	*	17	3	4	13	0	10	0	0.0608350051111365	0.863848723247583	401688	-0.267813242181968	1.035021929921	1.30283517210296	-0.0554553749918018
chr11	100656151	100657250	1100	*	17	5	7	6	5	5	0	0.0445131346239323	0.834487014223794	401814	3.07139791696777	4.1700538273584	1.09865591039063	-1.44808767348725
chr11	100671951	100673150	1200	*	19	13	0	15	0	8	0	0.0717999090031698	0.877538808862724	401839	4.81357726335268	6.44133560016355	1.62775833681087	-1.55621520860397
chr11	100712701	100713900	1200	*	22	12	4	16	0	15	0	0.0511548282623316	0.84739454678172	402049	1.57531212765676	1.71425122313094	0.138939095474186	-0.293745017115947
chr11	100722051	100722800	750	*	11	0	3	7	3	7	2	0.0503676223249419	0.845200634465283	402080	-0.236016170200072	1.95207203318146	2.18808820338153	-1.57849935728628
chr11	100760951	100761900	950	*	16	4	3	6	0	6	3	0.0568748171293988	0.859209215346727	402189	-2.81579390156627	0.217772215982455	3.03356611754872	-1.34832937969301
chr11	100799501	100800150	650	*	6	6	0	6	0	4	0	0.0525712613956265	0.850594226794848	402288	2.94641753901296	3.785202363346	0.83878482433304	-1.65406602203196
chr11	100833201	100833850	650	*	6	1	4	4	0	6	0	0.0509580074452251	0.846635931607959	402301	1.44530284725974	4.318371710058	2.87306886279826	-1.68938507427855
chr11	100885801	100887150	1350	*	25	7	5	11	3	12	5	0.0309144981343015	0.793019230394131	402435	-0.725691380362849	0.559387473100508	1.28507885346336	-0.0443397510592911
chr11	101062951	101063900	950	*	17	5	0	14	2	12	2	0.0671416394184	0.872467313431864	402807	0.0283668963496369	1.29428577129765	1.26591887494801	-0.652996254917296
chr11	101082151	101083450	1300	*	24	9	0	9	3	0	3	0.0250615416681964	0.772584270637714	402951	1.15416533863536	0.787805071372286	-0.366360267263077	0.7493180807716
chr11	101086951	101088250	1300	*	24	4	2	9	0	6	0	0.0852927811946748	0.893878479896985	403025	-0.0830252877109564	2.03038939860235	2.1134146863133	-0.978378329501684
chr11	101091901	101092050	150	*	1	0	0	0	1	0	1	0.0509325363678492	0.846635931607959	403030	-0.450722230789032	-5.52494559971511	-5.07422336892608	-1.67165743623189
chr11	101141101	101142350	1250	*	20	8	8	5	8	2	7	0.0658474697094135	0.871871077991224	403166	-1.38328130723931	-6.14938704481942	-4.76610573758011	-1.59374388904533
chr11	101166151	101167400	1250	*	23	13	5	9	6	4	8	0.0991357864008895	0.906926873260779	403319	2.63415085017433	-2.88843272204638	-5.52258357222071	-1.62820825231277
chr11	101230551	101231700	1150	*	21	7	3	5	1	9	6	0.0563889853517493	0.85855159882906	403726	1.17905782152249	-0.464930801804684	-1.64398862332717	-0.095161124067736
chr11	101244651	101246100	1450	*	27	9	7	16	1	16	2	0.0329265518972194	0.799366553387912	403781	2.23197897664894	2.7232975356967	0.491318559047756	-0.650648294812598
chr11	101316201	101317000	800	*	14	1	2	9	2	10	1	0.00913766787771635	0.668038864154349	404108	0.361457008038272	1.5271325758876	1.16567556784933	0.272788429494605
chr11	101334151	101335100	950	*	17	0	7	3	5	2	0	0.0205644999978026	0.751079857770071	404176	-1.34007576902681	-1.07793835971758	0.262137409309231	0.306779243845237
chr11	101401051	101401250	200	*	2	2	0	2	0	0	0	0.0841441576130737	0.891938675822471	404313	3.53710663519686	3.92554747266685	0.388440837469991	-1.68208893924105
