seqnames	start	end	width	strand	nWindows	logFC.stage25.IIvsI.up	logFC.stage25.IIvsI.down	logFC.stage25.IIIvsI.up	logFC.stage25.IIIvsI.down	logFC.stage25.IIIvsII.up	logFC.stage25.IIIvsII.down	PValue	FDR	best	logFC.stage25.IIvsI	logFC.stage25.IIIvsI	logFC.stage25.IIIvsII	logCPM
chr11	61653051	61653550	500	*	8	6	0	5	2	0	2	0.0517164215124129	0.736247006299175	320883	1.73540383782216	1.94418158752048	0.208777749698313	-1.56921324614585
chr11	61672201	61673000	800	*	11	6	0	7	4	0	3	0.0321971599049058	0.629839762900502	320951	1.83993313532334	1.93805784911206	0.0981247137887286	-1.40532374077906
chr11	61683601	61684700	1100	*	20	4	0	0	8	0	10	0.0397277476693934	0.676678878907081	321046	-0.0700294790216203	-0.605641756397296	-0.535612277375676	1.05573051493698
chr11	61720451	61720900	450	*	5	5	0	5	0	1	0	0.0162609577954179	0.483764404082057	321187	3.19941892639421	2.80924052737345	-0.39017839902076	-1.63796570326052
chr11	61761501	61762700	1200	*	22	2	4	0	2	4	0	0.0985400194386172	0.874507751393473	321225	-1.84944680138846	-0.60753055096316	1.2419162504253	-1.53565716739917
chr11	61951601	61951750	150	*	1	1	0	1	0	0	1	0.0422885559920925	0.691090134176633	321356	1.76765641540767	1.18276067375518	-0.584895741652492	-1.69690205244124
chr11	62029451	62029900	450	*	7	5	0	7	0	3	0	0.0766604178022642	0.821581082342763	321459	1.4239230010413	1.79380471990046	0.369881718859167	-1.40644168843125
chr11	62030301	62031200	900	*	13	11	1	12	0	6	0	0.00848819887650104	0.365079122872116	321466	0.969424343150691	1.86840598901631	0.898981645865618	-1.35302430660107
chr11	62248251	62249400	1150	*	21	0	1	0	4	0	1	0.0311181798594801	0.620357940261036	321638	-0.107144653434048	-0.513544763441013	-0.406400110006965	1.50238333674308
chr11	62250501	62251500	1000	*	17	4	1	11	3	11	0	0.0265309825663557	0.585574254913741	321675	0.912762434133361	1.55854021482296	0.645777780689603	-1.02254938505805
chr11	62280601	62281450	850	*	15	0	0	5	0	2	0	0.0560566706139818	0.754261043255103	321832	-0.00956340989155308	0.586566418531324	0.596129828422877	0.362822704890103
chr11	62466001	62467050	1050	*	17	13	0	12	0	4	2	0.0843998505300875	0.8419095688284	321926	1.16826154010506	2.33793939506753	1.16967785496247	-1.64025409797095
chr11	62538701	62539750	1050	*	19	0	4	0	14	0	11	0.00410430318091734	0.251733992296484	322034	-0.293870576281769	-1.09419319377092	-0.800322617489148	0.196759596186756
chr11	62574351	62575700	1350	*	22	2	7	5	8	5	2	0.0737835877934089	0.813594337116234	322207	-0.317238597178513	-0.657306378188949	-0.340067781010436	0.473410259237683
chr11	62848001	62849350	1350	*	25	10	1	13	2	3	4	0.0894111014913611	0.853800758897965	322968	0.548664189138993	0.711272191812484	0.162608002673491	-0.175017446218605
chr11	62920751	62921600	850	*	15	2	1	4	2	2	1	0.0232886774538931	0.558866845309587	323029	0.659712403632236	0.750438584230189	0.0907261805979521	0.219974930613212
chr11	62929601	62930500	900	*	16	11	0	15	0	3	0	0.0178815597911375	0.503212820548089	323051	0.967902061964204	0.980427871325231	0.0125258093610277	-0.0929887909925735
chr11	63134851	63135700	850	*	15	3	5	4	2	9	1	0.0896830930248359	0.854297005942125	323369	-0.988823522808189	0.215361272529811	1.204184795338	-0.833566285526189
chr11	63162951	63163100	150	*	1	0	0	0	1	0	1	0.0099739537626539	0.391666268343544	323402	-0.109626053226423	-2.02339847089852	-1.91377241767209	-1.66238372737819
chr11	63485951	63486800	850	*	10	0	10	0	8	8	0	0.0465312596270378	0.713527247215522	323730	-1.9320930376791	-0.770353916620814	1.16173912105829	-1.58214492849333
chr11	63486751	63487650	900	*	16	2	0	0	8	0	15	0.0634625358113324	0.780477694310774	323753	1.06435241298845	-0.553447224249228	-1.61779963723768	-1.19173848725301
chr11	63527401	63527700	300	*	4	0	4	0	4	3	0	0.0406608123810787	0.682023197662096	323755	-1.61380837151599	-1.06014052448092	0.553667847035069	-1.63351798506585
chr11	63565851	63566550	700	*	12	0	7	0	6	2	1	0.033174868668965	0.63888183081509	323807	-1.16764914309777	-1.39482457434703	-0.227175431249264	-1.2663076207978
chr11	63886601	63887050	450	*	7	0	3	4	0	7	0	0.0696559820231339	0.802009149708807	324120	-0.152155470014124	0.879758973788585	1.03191444380271	-1.19611110795203
chr11	63906151	63907700	1550	*	29	2	7	0	20	0	13	0.00860526933066009	0.368055834636716	324204	-1.20280840802858	-1.36027631156685	-0.157467903538274	-1.06349356491525
chr11	63924951	63926300	1350	*	25	0	9	0	9	0	0	0.00165956441430053	0.149603934722094	324418	-0.704932378292432	-0.765983443744353	-0.0610510654519209	0.533986615357205
chr11	63936451	63937150	700	*	12	0	6	0	12	1	7	0.0184080179591299	0.510140200857754	324439	-0.270631560759538	-1.79828005788728	-1.52764849712774	-1.06388359980345
chr11	63942251	63942650	400	*	6	0	6	0	5	1	0	0.0341298674351054	0.644662455838665	324446	-1.44696103307239	-1.08907131636501	0.357889716707384	-1.35866809470448
chr11	63956001	63957050	1050	*	19	0	8	0	9	1	4	0.00335867279715996	0.224997243433457	324490	-1.43204434194352	-2.55843647530931	-1.12639213336579	-1.45644394452389
chr11	63964251	63965350	1100	*	19	0	13	7	8	10	4	0.00812863144699737	0.357058615002035	324533	-1.34071172697608	0.84612534178298	2.18683706875906	-1.41556565034463
chr11	64089701	64090100	400	*	6	0	5	2	0	6	0	0.0816125175065582	0.834025999728201	324794	-0.233326166448549	0.886651207064637	1.11997737351319	-1.38960521562232
chr11	64098701	64099450	750	*	13	10	0	0	5	0	12	0.0252847904741771	0.576531474706214	324809	1.34767567822686	-0.467162329786418	-1.81483800801327	-1.57482294245524
chr11	64287401	64287750	350	*	5	0	5	0	1	5	0	0.0891480074603503	0.853690111747627	324892	-1.47572903114946	-0.344796640409692	1.13093239073977	-1.44371753260868
chr11	64297601	64298850	1250	*	23	0	18	0	20	1	2	0.000408268184896643	0.0614897446823868	324922	-0.724259914671253	-1.02509361676943	-0.300833702098177	0.376766606918682
chr11	64396101	64397500	1400	*	26	0	3	0	8	5	4	0.0422599461668544	0.690975336001146	325009	-0.301327753471264	-0.731048769281934	-0.42972101581067	0.604066826027188
chr11	64463501	64464450	950	*	17	0	6	0	10	0	8	0.000221437299195608	0.040351591572084	325101	-0.179516915674012	-1.47963080173642	-1.30011388606241	-0.269838924271019
chr11	64467901	64468950	1050	*	19	10	0	13	0	1	0	0.0230905559397734	0.557672889026787	325140	0.531859939549236	0.593633110751985	0.0617731712027487	0.612019308844548
chr11	64495751	64496600	850	*	15	6	0	13	0	8	0	0.000123262169012225	0.0263007136264186	325194	0.825936258957423	1.49373927991283	0.667803020955407	-0.56475382379487
chr11	64542351	64543750	1400	*	26	4	0	14	0	5	0	0.0669512383549738	0.791518987432351	325270	0.139264129276736	0.982701823808625	0.843437694531889	-0.765470001710573
chr11	64727851	64728750	900	*	16	3	0	14	0	11	0	0.059054057678103	0.766573777531827	325433	0.367590838891514	0.981141859897865	0.613551021006351	-0.430798480196684
chr11	64730601	64731000	400	*	6	0	0	5	0	6	0	0.0494662692260009	0.72699021165456	325456	-0.0327341226006081	0.87842504825045	0.911159170851058	-0.864299816027576
chr11	64753801	64754750	950	*	17	10	0	15	0	9	1	0.00729000842585262	0.338103472864363	325529	0.586399884972675	1.12767660891031	0.54127672393764	-0.456574822839629
chr11	64770901	64771450	550	*	9	7	0	9	0	9	0	0.000826269212408803	0.0969218270656	325547	0.639496702539056	1.72832788213905	1.08883117959999	-1.3515156824245
chr11	64889201	64890300	1100	*	20	3	2	0	11	1	12	0.0725339846522821	0.810342093577784	325698	0.463836709608591	-0.692120563032338	-1.15595727264093	-0.775665635145934
chr11	64957501	64958300	800	*	14	1	0	14	0	14	0	0.0284102035301119	0.601838866330449	325775	0.340533154763738	1.12012242080191	0.779589266038175	-0.915206774800279
chr11	64967901	64969250	1350	*	25	6	1	6	0	5	3	0.0533529566859583	0.743738359762977	325812	1.16519944589935	0.530928290270184	-0.634271155629168	-0.859526450522781
chr11	65055651	65056000	350	*	3	1	1	3	0	3	0	0.00581286973005813	0.300701038694751	325961	-0.623106557446724	2.07800356826321	2.70111012570993	-1.66427357665616
chr11	65240101	65240900	800	*	14	5	1	7	0	5	1	0.0307803174097868	0.617816473817238	326196	0.332222037791705	1.12046495679465	0.788242919002946	-0.837353668929169
chr11	65295551	65296800	1250	*	23	4	9	0	10	6	7	0.0473243693163191	0.717379517724084	326286	0.513035549048604	-1.04817526152357	-1.56121081057217	-0.9023895361604
chr11	65325651	65326450	800	*	14	0	14	0	4	9	0	0.00925205223296882	0.380300008906941	326311	-1.21539147163427	0.296660707580945	1.51205217921522	-0.772579765667492
chr11	65402401	65403350	950	*	17	0	12	0	14	1	1	0.0474295882349155	0.717616032238313	326356	-0.726591855876516	-0.875897254549231	-0.149305398672715	-0.558339184921195
chr11	65630951	65631550	600	*	7	0	7	0	5	1	0	0.0895280857982566	0.854034559448461	326400	-0.798903547532327	-1.00344983045274	-0.204546282920412	-1.00971940290981
chr11	65643651	65644050	400	*	6	0	1	0	1	1	0	0.0953890638460514	0.868609308095631	326404	-1.85012781362562	-0.583524211555922	1.2666036020697	-1.6076994894543
chr11	65678801	65679600	800	*	14	4	1	4	1	0	0	0.00551074346340172	0.293806060920635	326466	1.49424761616001	1.8367665123474	0.342518896187393	-1.39027608633916
chr11	65815901	65816700	800	*	14	9	0	14	0	4	0	0.0470919815844639	0.716066599082687	326537	0.861039060980381	1.7705983833746	0.909559322394214	-1.47676792599997
chr11	66524651	66525950	1300	*	20	0	6	3	11	4	4	0.00101231621160284	0.110220708628679	326675	-1.07202533174142	-1.42451890739538	-0.352493575653959	-0.800807367839191
chr11	66525851	66527200	1350	*	25	0	8	0	12	0	4	0.000204701746321128	0.0379754684985722	326677	-1.28408416201555	-1.36510509754246	-0.081020935526907	-0.750303911575023
chr11	66813301	66813750	450	*	7	0	3	6	0	7	0	0.0409917926987041	0.683710326594173	326778	-0.627558948782054	0.920339256910401	1.54789820569246	-1.43617846356042
chr11	66864301	66864500	200	*	2	0	2	0	0	2	0	0.0546654118118733	0.748949990225001	326817	-1.59066452515002	-0.293014610062006	1.29764991508801	-1.68583984014307
chr11	66868001	66868650	650	*	11	0	11	1	7	8	0	0.00223885545557484	0.178366788663607	326825	-1.55658462108961	-1.32123574698491	0.235348874104702	-1.11683267725503
chr11	67001851	67002250	400	*	6	0	6	0	0	6	0	0.0544155791865815	0.748666726962741	327032	-1.8462809294596	0.224393836162189	2.07067476562179	-1.49962090827468
chr11	67024701	67025900	1200	*	22	2	0	4	0	6	0	0.042517175695303	0.69217686608901	327128	0.483616283375036	1.68125877565369	1.19764249227865	-1.28157131480051
chr11	67109801	67110850	1050	*	17	1	10	0	11	4	3	0.0120251586655419	0.425621690569266	327284	-1.92254581624102	-1.4187495264028	0.503796289838222	-1.61593381283492
chr11	67313651	67314500	850	*	15	0	7	1	1	14	0	0.0120103865857828	0.425278469715627	327338	-1.21491126281841	-0.150011107438726	1.06490015537968	-0.594552101001906
chr11	67379401	67380550	1150	*	19	0	16	0	4	12	3	0.00469291988578029	0.268857038161464	327392	-1.41730070913611	0.284664261571524	1.70196497070764	-0.735505548728215
chr11	67386851	67387350	500	*	8	0	1	6	0	7	0	0.0969997107993742	0.872178599809178	327406	-0.0629023983409754	1.25420034504234	1.31710274338332	-1.40468639776372
chr11	67544551	67546050	1500	*	28	1	3	12	2	14	0	0.00635893807838587	0.315394937662362	327570	0.399939573088047	0.994370060241359	0.594430487153312	-0.196493459029663
chr11	67562551	67562800	250	*	3	1	0	3	0	3	0	0.0887108033716679	0.852463631800803	327610	0.247220243528814	1.42862738641122	1.18140714288241	-1.63187300484397
chr11	67588601	67589350	750	*	13	0	4	0	8	0	5	0.0110645692453131	0.409643662691497	327702	-0.52798339994188	-2.25540801964768	-1.7274246197058	-1.38365597459427
chr11	67675601	67676750	1150	*	21	2	6	8	0	12	0	0.00275069636768095	0.201098584637803	327808	-1.18848083267604	1.00471553347934	2.19319636615538	-1.29708610164053
chr11	67690051	67691050	1000	*	18	0	6	0	3	1	0	0.0783822479373698	0.825709440724985	327862	-1.43413035055475	-0.88741545036734	0.546714900187408	-1.38178953523397
chr11	67855101	67855400	300	*	4	0	4	0	0	4	0	0.0952281892339904	0.868609308095631	327975	-1.83765494370502	-0.331157600416519	1.5064973432885	-1.60534108505403
chr11	67895751	67896000	250	*	3	0	3	0	0	3	0	0.0206126020206783	0.534885112108255	328015	-1.80625553930444	0.351922607521653	2.15817814682609	-1.58094517028508
chr11	68005701	68006300	600	*	10	0	7	2	1	5	0	0.0463085828545839	0.712162559603115	328161	-1.02156888069072	0.670918073973312	1.69248695466403	-1.54490336550546
chr11	68046751	68047500	750	*	13	13	0	13	0	8	0	1.42270865090285e-11	7.23493377793395e-08	328352	0.959636824271383	1.57461900368904	0.614982179417658	0.43480216694094
chr11	68089401	68090300	900	*	16	0	0	12	0	0	0	0.00829039447981109	0.360148393190313	328450	0.331425849931454	0.566507385599024	0.235081535667571	1.43432035772184
chr11	68090201	68091100	900	*	16	3	0	16	0	7	0	0.0825399745147513	0.836042421416228	328466	0.412279400982619	1.23691116847308	0.824631767490465	-1.29929917111437
chr11	68135201	68136100	900	*	16	7	0	6	3	0	2	0.0158630479741828	0.479600517075155	328541	1.03997172282843	0.800175002957117	-0.239796719871315	-0.328058813829216
chr11	68176551	68176900	350	*	5	0	2	0	5	0	5	0.0799104031385087	0.829397937881218	328686	-0.885769196478676	-1.54599260310855	-0.660223406629877	-1.44457358671331
chr11	68199401	68200800	1400	*	24	3	5	11	2	10	1	0.00789750271190774	0.352340816522266	328790	-0.629126425725903	0.806776931586745	1.43590335731265	-0.738339289017686
chr11	68220751	68221900	1150	*	21	0	1	14	4	15	0	0.0081188753364953	0.356918806141717	329033	0.252261251336848	1.2533087066761	1.00104745533925	-0.772045365088091
chr11	68227801	68228100	300	*	4	0	4	0	4	0	2	0.0745983461679737	0.815941398672235	329096	-0.517266557639767	-1.69980958946822	-1.18254303182846	-1.66867456286493
chr11	68346601	68347200	600	*	9	0	7	3	3	4	1	0.0364479388426175	0.658628282625921	329696	-1.98803207933275	-1.70085829181696	0.287173787515792	-1.6836529170757
chr11	68371851	68372750	900	*	16	2	3	10	0	8	0	0.0593743204967734	0.767177795749381	329728	-0.490993121900536	1.51383391825689	2.00482704015743	-1.48751074519296
chr11	68388201	68389550	1350	*	24	0	0	4	0	4	0	0.0213519233791436	0.540634254910022	329885	0.270105597631785	0.514271544073427	0.244165946441642	1.32660977000503
chr11	68393701	68393900	200	*	2	2	0	2	0	2	0	0.0339041041753846	0.643599258244866	329952	0.830200898666793	1.90594454969594	1.07574365102914	-1.68539070525589
chr11	68473601	68473950	350	*	5	5	0	3	0	0	4	0.0312119786115263	0.62092622952976	330145	3.01223825752753	2.66580517604778	-0.346433081479744	-1.51530473393326
chr11	68536101	68536800	700	*	11	0	6	4	1	7	0	0.0946207309055793	0.866870532013051	330238	-0.696194485032588	0.71242302525672	1.40861751028931	-1.43931265985637
chr11	68593001	68593950	950	*	17	9	0	4	1	0	6	0.0160373079564381	0.481233353518935	330445	0.92798354156053	-0.307122357504138	-1.23510589906467	-0.834044746363379
chr11	68613251	68614350	1100	*	20	6	1	17	0	15	0	0.000140184279939526	0.0288547645069333	330534	0.857785100558097	1.19959455223512	0.341809451677018	-0.165647002890806
chr11	68622701	68623750	1050	*	19	2	3	1	3	1	0	0.0326286936427743	0.634022674705476	330565	-0.586423637275018	-0.515090617805262	0.0713330194697568	0.766627385124076
chr11	68637701	68638800	1100	*	20	13	0	19	0	6	0	0.00606675079838493	0.306979010767209	330596	0.663896438345255	1.13979283416844	0.475896395823181	-0.543920170246052
chr11	68657851	68658000	150	*	1	1	0	1	0	1	0	0.0131098586812836	0.442716342939965	330633	1.72721938252628	2.24024922591913	0.513029843392853	-1.69291829303265
chr11	68953301	68954850	1550	*	29	2	12	0	9	11	2	0.00602340353605513	0.30576996323766	331243	-2.04394725105051	-0.333961492387006	1.70998575866351	-1.08617670069582
chr11	69035051	69036500	1450	*	27	3	0	9	0	9	1	0.0067347087510006	0.324898961427666	331544	-0.00883726564502613	1.75394973435769	1.76278700000272	-1.42704042490281
chr11	69039201	69040700	1500	*	28	1	0	0	0	1	0	0.0811223281534551	0.832547735335797	331652	-0.235423282690439	0.363838836249242	0.599262118939681	1.11159619127781
chr11	69040601	69042050	1450	*	27	0	0	2	0	10	1	0.0073018195913565	0.338378962520807	331658	-0.282924631728005	0.498939728829369	0.781864360557374	0.868283769444354
chr11	69045951	69046750	800	*	14	0	5	0	5	0	2	0.0691195308626316	0.799796996853497	331719	-1.15127390796677	-0.714628972825321	0.436644935141452	-0.841508313213861
chr11	69062551	69063950	1400	*	26	0	0	10	0	7	0	0.00426236124970772	0.257803563240407	331830	-0.00784961333654129	0.849670250802014	0.857519864138555	0.238631497129041
chr11	69065351	69066650	1300	*	22	0	3	9	0	10	0	0.0672679652963502	0.793092292376696	331870	0.0443277826150389	1.53374811542594	1.4894203328109	-1.47370263926596
chr11	69072551	69074050	1500	*	28	4	0	3	0	0	1	0.0884494843781257	0.851657371638033	331983	0.239058930242993	0.483256461387489	0.244197531144496	1.40593034031538
chr11	69073951	69075350	1400	*	26	0	11	1	15	0	1	0.0687669199842678	0.799082141222866	331997	-0.584248689090625	-0.820393789157746	-0.236145100067121	-0.281367517422962
chr11	69091401	69092400	1000	*	18	2	4	10	0	11	0	0.0145696104921873	0.464613746492637	332140	1.40829626522527	3.26426667202523	1.85597040679996	-1.66177789113151
chr11	69118301	69119750	1450	*	27	0	0	8	0	8	0	0.0676810267428646	0.795144445425849	332398	0.188591903978574	0.688799372978536	0.500207468999962	0.511054305401209
chr11	69123751	69125200	1450	*	27	4	0	13	0	0	0	0.05170585823384	0.736165562787316	332522	0.369398888141555	0.784276017940674	0.414877129799119	0.479225787113122
chr11	69162551	69163100	550	*	9	3	2	4	0	4	0	0.0940020538058911	0.864737286019678	332686	1.83801810133552	2.39320603520991	0.555187933874391	-1.64519041430258
chr11	69332301	69333550	1250	*	23	0	16	0	20	0	3	7.53431023401533e-05	0.0185304377492388	333067	-1.30423189169471	-1.34284946910784	-0.0386175774131294	-0.471017402657057
chr11	69365801	69367150	1350	*	25	11	0	7	0	0	1	0.0367777367652686	0.659602553821104	333178	1.27159591349668	1.1545088112877	-0.117087102208979	-0.880331179050355
chr11	69372851	69373900	1050	*	19	15	0	11	0	0	5	0.0618738915728633	0.775053084607668	333286	1.58509209821001	0.59142914928552	-0.99366294892449	-1.28710096504068
chr11	69389701	69390950	1250	*	22	5	0	4	0	0	0	0.0316879848783601	0.625136309097723	333331	1.42077066344114	1.56626503754603	0.145494374104887	-1.169785276977
chr11	69392251	69392450	200	*	2	2	0	2	0	2	0	0.00821435516331435	0.359107515067564	333334	1.38355724110668	2.11355933444827	0.730002093341591	-1.70122069218216
chr11	69399751	69401200	1450	*	27	9	6	10	1	5	0	0.0740839832252993	0.814549700149688	333448	0.995542373208762	0.942313071430246	-0.0532293017785167	-0.523730586053992
chr11	69406251	69407550	1300	*	23	13	0	11	0	6	2	0.0235790906024421	0.561909881123158	333558	0.717733471226764	2.42266312351713	1.70492965229037	-1.4846757953961
chr11	69416701	69418150	1450	*	27	8	0	12	0	2	0	0.0304108569831883	0.615781070249809	333742	0.871770342658699	0.843106531585196	-0.0286638110735032	-0.249852054737561
chr11	69422351	69423400	1050	*	11	3	0	11	0	11	0	0.015388354033111	0.474017780274173	333848	-0.468994218862376	1.59413116610793	2.06312538497031	-1.69099816659729
chr11	69547001	69548250	1250	*	23	0	11	0	8	4	1	0.0120759945088371	0.426373601505502	334281	-2.13258965256679	-0.970185363846946	1.16240428871984	-1.46457016610699
chr11	69558651	69559850	1200	*	22	0	0	1	4	0	5	0.056654334337157	0.757380716249697	334367	0.0906629058119006	-1.44872423740115	-1.53938714321306	-1.13943208671504
chr11	69563401	69564050	650	*	11	5	0	2	1	0	4	0.039300062489373	0.674044404480452	334441	1.19775449495695	-0.708611748917434	-1.90636624387438	-1.48811146712397
chr11	69652351	69652900	550	*	9	0	5	4	0	9	0	0.0633381737171521	0.780293323285497	334856	-0.921072923170082	0.274723898343703	1.19579682151378	-0.808623203070829
chr11	69662101	69663400	1300	*	24	0	0	7	0	4	0	0.0786661311652114	0.825932277422651	334998	0.24954544338076	0.881218923310058	0.631673479929298	-0.367633700558458
chr11	69663301	69664650	1350	*	25	4	12	4	8	5	0	0.0556417609472099	0.752913288773103	335002	0.782788916699568	1.2186430611893	0.435854144489728	-0.797255514128092
chr11	69778051	69779350	1300	*	22	15	3	13	0	3	1	0.0278532570225711	0.598487789829907	335670	1.58806381300696	2.24230231253077	0.654238499523804	-1.46706131337827
chr11	69889401	69889600	200	*	2	0	1	2	0	2	0	0.00554889483877254	0.294387685338635	336263	0.331689233884073	1.90563917852112	1.57394994463705	-1.60503428883438
chr11	69889851	69890150	300	*	4	4	0	4	0	0	0	0.0578303166592802	0.761648353192124	336265	2.72190757131456	2.85504471483724	0.133137143522674	-1.61528490437576
chr11	69944701	69946000	1300	*	21	8	2	11	1	8	0	0.00388186195480806	0.243393807140501	336729	2.9492149961896	3.3405106330726	0.391295636883005	-1.42970247113294
chr11	69986301	69986500	200	*	2	2	0	2	0	0	0	0.0820799694257853	0.835612517546512	336928	1.84698448016504	2.02805793455172	0.181073454386677	-1.64230347834481
chr11	70069551	70070600	1050	*	19	0	16	0	15	1	1	0.0388129292107729	0.671482316737227	337548	-0.726150830430194	-1.06942708085112	-0.34327625042093	-0.863254257421863
chr11	70334501	70334900	400	*	6	0	6	0	1	4	0	0.0575611688452705	0.760532705877116	338104	-1.34369801699912	-0.251149877939854	1.09254813905926	-0.877365127928931
chr11	70438051	70439350	1300	*	24	10	6	15	0	11	10	0.00929376464674567	0.38123722663084	338292	2.93835081911896	2.03760113627698	-0.900749682841988	-1.65920383500988
chr11	70640701	70641800	1100	*	20	8	0	17	0	12	0	0.0485819463790912	0.722382792474307	338883	1.12879564189743	2.36487074695857	1.23607510506114	-1.57198573726116
chr11	70667251	70668650	1400	*	23	0	1	18	0	20	0	0.0188601123526021	0.515663220016204	339175	-0.348331068078769	0.647933044752426	0.996264112831195	-0.0630977390199459
chr11	70675401	70676150	750	*	13	0	4	7	0	12	0	0.052847648958371	0.740743189863157	339264	0.373601014257487	2.16769816691035	1.79409715265286	-1.51945120267418
chr11	70764101	70765100	1000	*	18	0	7	0	14	1	4	3.85144225330528e-05	0.0112296495284778	339498	-0.89186417856286	-1.38123772681104	-0.489373548248185	-0.155556850082247
chr11	70808101	70808250	150	*	1	1	0	1	0	0	1	0.0760142893513788	0.820137881616425	339538	1.52518478236173	0.893549940184247	-0.631634842177486	-1.64194895331635
chr11	70822051	70822500	450	*	7	0	2	0	1	1	0	0.0444291771909167	0.702006437914917	339559	-2.9406693879507	-0.742711135073899	2.1979582528768	-1.57213144391993
chr11	70982251	70983600	1350	*	25	1	3	2	1	3	5	0.0987547056547087	0.875079093847398	339686	-0.0612007727449093	-0.478330994104366	-0.417130221359457	1.57557458560728
chr11	71032101	71033150	1050	*	19	6	0	7	3	0	3	0.0775164520292389	0.822781990098312	339763	1.14214915045434	1.13224115926595	-0.00990799118838751	-0.870013929041823
chr11	71517301	71518050	750	*	13	0	6	0	3	7	0	0.0399359528547815	0.677511381786036	339946	-1.34573765602107	0.405390666957451	1.75112832297852	-1.08588651528419
chr11	71773051	71773950	900	*	16	0	11	0	4	8	0	0.00606941204300711	0.307018154170465	340218	-1.4191389947491	-0.613770705126091	0.805368289623004	-0.937919961846636
chr11	71886801	71888050	1250	*	23	15	0	15	1	0	2	0.000849122996160668	0.0984669451101111	340313	0.628230573041237	1.05643727512188	0.428206702080639	0.0749185233973383
chr11	71984601	71985750	1150	*	21	0	2	0	18	0	3	0.0506210076174654	0.732042522512212	340422	-0.568621458212654	-0.946805397532635	-0.378183939319981	-0.043768991378215
chr11	71986801	71987950	1150	*	21	12	0	8	1	0	6	0.0633870653065401	0.780293323285497	340466	0.904975217006529	0.670683644100811	-0.234291572905718	-0.325472158062167
chr11	71991501	71992000	500	*	8	0	3	0	0	3	0	0.0375075519448259	0.66427329952593	340484	-1.99283598246959	0.0416690854102043	2.0345050678798	-1.58062637506945
chr11	72125701	72126250	550	*	9	7	0	7	0	0	3	0.0302012371321778	0.613610352689855	340889	1.93445503655683	0.884716484756516	-1.04973855180031	-1.54419423582227
chr11	72158251	72159100	850	*	15	0	8	0	11	0	9	0.00300818313652117	0.211529571010085	341033	-1.33136346315433	-2.26217328659664	-0.930809823442311	-1.4559234515438
chr11	72416551	72417800	1250	*	23	0	10	6	5	4	0	0.0902739141637811	0.85609457459499	341530	-0.856951126580427	-0.560485259246014	0.296465867334412	0.0072919929288246
chr11	72447001	72448050	1050	*	19	6	5	6	2	5	0	0.0449202362559	0.70395665448032	341685	1.25667612305406	2.40880761713136	1.15213149407731	-1.44452315836064
chr11	72457901	72458800	900	*	16	9	0	14	0	7	0	0.0831562718174964	0.837697903096515	341791	1.18761406407405	1.69462610486542	0.507012040791375	-1.35203513517657
chr11	72461501	72462100	600	*	10	0	7	0	0	5	0	0.0434747695201485	0.695769809098473	341797	-2.20568682274764	0.174981611838582	2.38066843458622	-1.6446695670403
chr11	72473451	72473900	450	*	7	7	0	7	0	0	5	0.00147081420891118	0.138888720663546	341872	2.3213657206767	1.39939786926379	-0.921967851412912	-1.30291533481822
chr11	72481551	72482900	1350	*	25	20	0	16	0	1	4	0.000258913859583419	0.0451274851167669	341907	1.51683585986333	1.06095028904854	-0.45588557081479	0.0402508062090186
chr11	72497251	72498150	900	*	16	0	11	0	5	10	0	0.069987331034722	0.802883861551419	341977	-2.46562497371675	-0.119660037937602	2.34596493577915	-1.55590812169602
chr11	72557951	72558200	250	*	3	3	0	0	2	0	3	0.0983121898551462	0.874507751393473	342123	0.823876305303848	-0.453595441268034	-1.27747174657188	-1.58524162400746
chr11	72976301	72977600	1300	*	21	9	3	11	0	4	0	0.0314207242489156	0.622941671555873	342547	1.97233743726228	2.2265825933447	0.254245156082419	-1.44955456186073
chr11	72991651	72992700	1050	*	19	0	1	0	5	0	3	0.0879845604501432	0.850799157751868	342600	-0.541370772384758	-0.52753278970627	0.0138379826784886	0.484193828924516
chr11	73043401	73044550	1150	*	20	0	0	3	0	5	1	0.0639043055067922	0.78225664725389	342910	0.145308966444313	1.54387059780017	1.39856163135586	-1.64035471651009
chr11	73070101	73070600	500	*	8	5	0	8	0	4	0	0.00677286218860634	0.326193494504798	342977	1.1694137480909	1.64087103562283	0.471457287531938	-1.26951547456875
chr11	73137001	73138050	1050	*	19	1	4	0	3	0	1	0.0845582651787706	0.842270048033393	343059	-0.904442058785702	-0.602996852037044	0.301445206748659	-0.435073825077576
chr11	73137951	73139000	1050	*	19	0	7	1	0	5	0	0.0155892583717071	0.475817061144104	343075	-2.1415544384777	0.00236122622105565	2.14391566469875	-1.50364788253881
chr11	73235901	73236950	1050	*	19	7	0	11	0	3	4	0.0417174289476243	0.687278245114167	343299	0.454907379326427	1.21253080752341	0.757623428196982	-0.853294581946781
chr11	73281351	73282300	950	*	17	4	1	8	1	2	0	0.0209191788552916	0.537596451099971	343367	0.534621644229533	0.758111270707832	0.2234896264783	0.239667089113959
chr11	74375501	74375650	150	*	1	1	0	1	0	1	0	0.0610937424393721	0.772782878155671	343400	0.8485389286659	1.58771604367831	0.739177115012413	-1.67057995737777
chr11	74409451	74410300	850	*	15	0	2	2	9	3	9	0.0927704471058114	0.862223381988648	343429	-0.420492153211438	-1.71562670717747	-1.29513455396603	-1.33215193882757
